"row","col"
55,94
25,26
76,89
19,101
69,51
61,138
1,13
80,85
26,82
39,114
36,143
6,41
76,133
46,118
34,5
72,146
65,9
122,129
100,24
116,122
28,40
55,98
112,4
86,141
67,125
51,153
100,149
44,45
41,23
24,98
112,152
62,33
77,55
72,5
36,111
45,24
126,79
83,20
1,60
91,116
77,32
100,131
93,64
99,56
25,69
18,41
81,45
5,79
66,64
95,113
34,71
31,33
124,139
12,56
96,10
52,115
37,66
69,130
30,43
40,96
87,154
78,96
47,140
23,78
121,83
2,125
74,117
10,93
103,20
52,21
90,68
64,40
41,80
12,58
51,88
114,144
100,43
50,120
36,125
104,142
51,44
47,55
39,151
108,88
38,110
95,74
94,21
117,78
125,6
40,82
61,97
89,38
41,141
60,141
48,143
95,89
125,95
102,77
66,100
68,98
83,1
89,1
26,110
21,126
75,68
95,60
94,2
81,124
83,115
95,90
7,37
84,52
28,12
87,54
55,82
84,49
52,53
116,32
102,102
120,149
38,113
65,33
43,118
73,80
53,77
124,28
54,24
24,6
118,80
30,33
106,127
56,71
27,144
107,90
68,125
52,108
6,3
112,54
88,53
8,108
117,7
61,131
57,31
95,49
74,68
19,66
66,47
52,54
90,95
58,47
49,14
49,36
16,112
42,129
28,69
94,20
52,71
3,1
53,107
93,26
83,108
20,37
61,59
24,102
64,113
43,6
68,47
1,49
107,116
21,103
63,53
95,60
37,83
4,117
82,116
84,154
102,88
106,126
108,29
80,48
106,118
92,88
15,78
85,145
109,9
57,33
91,62
86,14
59,47
67,60
40,29
103,41
92,42
106,3
83,53
111,55
50,101
4,50
57,1
51,108
105,23
57,133
35,148
1,138
78,10
98,101
26,54
37,105
83,97
68,65
36,60
60,70
117,40
9,71
28,75
83,143
125,25
35,83
97,65
34,129
53,15
42,138
98,141
98,30
78,54
4,151
88,102
46,44
33,126
125,114
122,123
77,132
54,44
38,23
95,90
16,109
56,19
105,35
51,61
48,139
71,41
83,113
119,88
101,153
39,89
62,7
15,44
70,66
49,18
84,85
70,73
70,78
18,31
72,24
99,151
39,62
118,54
85,33
106,62
80,88
32,94
24,46
9,113
121,7
45,94
13,53
87,76
17,69
80,122
52,51
34,141
111,3
2,105
2,10
60,102
84,49
42,105
22,58
14,99
29,96
66,21
70,78
115,45
27,77
10,8
35,7
79,145
49,57
72,33
43,42
126,19
58,111
73,89
99,64
121,16
62,140
26,129
37,6
4,6
119,72
31,10
82,88
44,47
40,18
67,139
84,85
19,119
54,98
13,150
10,44
41,50
28,74
45,8
16,81
125,94
100,126
111,55
39,120
62,57
61,117
37,107
85,127
73,60
45,82
105,27
93,11
56,9
78,93
49,82
1,79
32,134
80,129
17,90
99,91
23,84
11,140
36,124
44,12
31,72
37,126
17,147
28,17
44,124
72,90
73,122
42,38
69,21
74,38
11,73
111,116
26,22
52,58
13,97
20,57
112,40
79,52
103,49
88,77
32,111
86,145
67,148
34,113
36,44
61,50
4,152
58,46
18,16
19,11
72,44
25,19
116,50
65,62
35,97
21,70
12,114
10,86
17,124
80,39
107,114
79,95
108,75
121,126
4,100
96,121
124,115
31,44
88,132
44,151
39,136
90,76
126,31
103,60
84,53
39,130
30,153
18,75
44,99
43,81
118,96
125,139
56,70
25,1
96,96
64,18
126,120
47,9
80,43
100,128
116,136
62,126
86,24
81,85
82,92
126,26
19,46
16,10
60,123
51,126
21,38
126,22
52,31
82,49
11,79
4,32
80,150
105,106
111,146
23,14
99,83
85,151
47,94
114,92
65,136
85,111
31,35
77,56
58,114
5,76
119,79
113,122
102,78
120,125
67,45
74,33
7,4
65,1
13,85
96,19
100,137
59,101
44,49
52,117
60,1
60,133
19,56
118,109
78,138
46,97
88,99
122,116
72,120
111,92
44,70
55,122
109,143
33,5
74,82
76,32
108,86
33,22
107,116
46,151
40,58
126,54
68,32
52,32
118,60
106,21
79,71
50,6
90,69
11,75
54,93
21,43
8,89
55,27
4,42
4,99
80,54
123,116
52,138
105,142
39,108
73,89
48,33
93,99
116,99
7,82
61,45
28,73
14,80
50,118
90,35
33,107
40,146
55,148
41,145
61,114
24,137
48,12
27,48
70,115
1,109
43,9
126,72
39,147
61,33
15,78
14,59
52,77
88,134
5,33
115,92
118,132
111,61
22,34
76,14
41,70
89,70
37,8
76,136
33,142
14,113
84,77
80,62
34,47
13,154
105,10
50,106
46,8
82,49
30,39
92,66
116,115
121,55
66,17
59,146
120,89
50,142
72,118
107,124
35,100
123,67
124,80
11,66
120,63
26,7
83,37
29,130
14,28
95,76
82,80
5,125
69,115
24,6
67,59
114,124
27,31
47,8
57,122
103,121
35,48
119,58
112,147
49,142
91,87
119,125
35,20
46,128
64,43
47,68
76,8
34,49
74,42
92,58
1,90
113,42
99,38
102,148
96,25
51,54
34,40
106,32
4,39
111,32
82,3
96,63
30,108
8,132
18,23
20,133
121,149
51,22
23,125
68,112
107,121
50,89
45,46
30,83
79,24
46,25
108,55
39,69
55,13
1,77
107,76
5,121
87,73
121,8
67,71
120,131
14,63
18,142
92,46
55,75
91,50
98,33
76,117
30,88
5,98
106,93
3,34
68,145
100,41
53,53
29,25
82,25
94,118
32,33
66,123
60,80
68,96
121,63
64,59
49,146
106,114
98,48
70,132
73,44
77,88
43,11
62,86
27,48
93,18
26,38
68,81
69,128
41,58
107,132
57,119
5,88
124,153
42,60
22,107
121,4
89,115
57,132
91,62
58,154
125,96
108,115
114,58
116,135
61,57
3,6
67,115
123,142
105,134
29,41
105,93
101,150
10,24
14,83
89,118
99,6
78,71
42,14
21,89
103,144
18,152
99,110
89,116
30,20
82,71
39,21
61,46
63,10
23,41
94,91
101,58
110,134
65,107
65,74
14,119
100,118
35,53
80,43
39,146
8,107
123,66
103,82
67,60
51,149
3,69
97,112
66,57
51,19
16,149
111,62
93,18
43,126
59,51
86,142
22,133
61,143
89,141
46,1
93,128
75,83
108,47
25,48
14,72
48,69
105,44
101,30
69,6
100,60
119,45
119,46
18,38
44,16
61,2
34,22
24,141
54,56
59,2
116,27
101,76
30,87
6,112
3,42
44,105
1,75
56,73
80,120
13,87
42,13
77,86
92,65
13,135
52,41
2,99
70,59
113,9
51,63
106,149
90,97
46,27
2,18
65,68
57,62
100,128
2,129
87,130
115,80
31,40
62,120
16,12
120,81
91,124
20,146
79,20
75,111
11,149
34,42
102,138
61,107
69,89
106,26
75,111
118,99
69,139
75,118
71,108
39,24
3,67
11,66
50,88
44,117
79,146
105,53
92,136
103,56
35,61
50,12
34,134
51,59
122,144
75,14
19,102
26,27
110,62
99,120
107,29
14,26
68,65
99,34
93,48
94,117
83,62
111,127
75,69
32,154
109,3
30,80
110,94
14,53
57,35
35,149
80,14
19,145
104,58
123,127
45,48
29,127
90,90
25,70
17,32
108,38
52,8
96,51
114,23
6,65
89,1
55,44
25,14
114,75
94,72
100,13
86,113
62,147
62,111
36,87
9,150
117,40
15,103
64,96
7,98
17,20
40,53
79,57
72,152
2,44
67,153
120,94
116,49
92,11
2,73
87,2
83,82
96,132
74,135
17,67
84,61
23,65
42,104
22,130
61,73
65,88
13,75
67,46
2,150
64,103
94,63
23,55
24,7
21,64
27,65
24,10
49,6
126,13
15,112
73,133
115,1
64,76
118,115
120,136
124,66
116,50
87,86
114,59
30,132
52,71
45,46
41,94
77,141
10,138
60,133
19,152
31,119
76,53
80,5
35,47
73,84
44,96
23,12
126,2
36,130
85,10
100,91
95,96
65,110
105,148
30,11
61,136
108,36
98,59
83,25
65,110
27,58
115,133
57,84
79,107
100,134
20,70
93,40
74,86
71,6
108,1
118,144
1,95
14,26
124,26
111,107
113,138
59,94
76,27
57,119
4,115
56,104
58,34
114,102
112,83
85,51
59,33
125,58
8,68
67,141
59,35
124,150
118,119
7,146
38,40
58,153
95,2
116,86
8,93
110,18
23,119
60,21
38,125
64,119
95,111
30,28
77,71
72,44
63,27
11,112
75,4
34,101
102,107
95,69
83,132
29,21
108,114
15,10
66,69
103,123
95,102
21,58
35,95
5,150
78,83
47,18
28,100
67,34
18,90
66,133
28,149
48,74
104,91
68,36
70,77
35,152
56,89
108,55
11,49
33,60
32,77
39,136
43,13
95,134
25,76
87,37
65,2
111,145
84,23
112,91
116,138
52,117
28,41
78,137
14,104
9,75
118,53
7,111
12,26
64,36
27,69
109,150
6,148
14,144
37,98
47,72
6,69
18,34
35,84
81,25
115,152
93,70
13,129
55,67
31,128
38,146
82,101
29,79
89,21
112,58
103,44
52,144
10,92
24,86
44,24
10,67
93,30
114,106
28,58
74,129
53,41
66,69
55,44
125,124
56,8
6,74
18,152
62,45
2,8
110,45
75,137
22,12
66,119
109,34
104,45
48,123
19,52
112,57
96,154
58,23
47,74
21,95
125,113
6,132
67,16
123,149
30,107
30,141
35,45
68,19
63,100
64,141
65,9
49,72
57,47
62,71
8,89
96,57
125,72
76,74
122,1
58,64
26,36
77,20
44,139
122,137
65,75
34,133
71,129
16,31
121,5
56,2
3,95
8,88
59,30
63,117
36,13
4,53
83,59
57,116
82,94
125,22
114,105
21,8
64,58
22,105
104,83
47,128
120,145
74,104
61,49
106,75
36,43
113,24
38,8
67,51
79,137
17,146
26,101
56,81
75,67
70,75
76,121
75,3
68,5
21,51
112,8
106,149
61,103
78,32
37,68
28,52
23,79
16,103
88,94
28,118
67,152
8,125
36,17
124,19
68,86
17,84
99,36
57,129
106,3
70,24
84,125
96,143
106,64
113,104
16,85
33,14
90,22
79,121
125,117
59,36
16,114
30,105
29,90
30,89
103,42
30,55
38,44
59,126
21,26
125,127
89,142
85,57
97,135
56,120
4,28
47,52
19,154
123,45
117,5
4,138
31,69
24,47
55,65
68,73
111,71
122,89
22,118
110,135
105,102
124,141
70,5
20,150
56,49
44,137
15,26
62,51
126,87
48,86
11,118
31,57
64,137
21,75
73,29
77,132
115,146
118,33
86,95
66,150
47,32
28,96
27,115
61,119
48,86
60,57
70,138
78,60
116,1
5,42
62,17
115,142
10,1
85,83
103,134
63,48
13,93
92,95
91,72
73,84
47,130
114,83
38,147
20,108
38,50
30,55
118,40
86,63
87,124
122,118
24,102
80,115
69,83
72,39
89,27
85,100
11,2
124,19
30,46
10,26
12,135
42,123
118,118
11,119
58,130
102,10
80,67
79,64
93,38
76,104
31,48
115,144
109,21
102,35
101,90
78,57
124,72
47,147
96,118
14,29
101,9
108,130
122,24
81,146
18,128
20,123
83,14
73,127
24,12
107,73
112,66
30,146
22,107
71,141
123,92
64,86
55,66
73,17
4,89
69,140
43,8
50,104
119,128
26,151
95,31
55,115
24,5
48,9
114,140
41,82
93,21
45,88
113,89
24,99
9,7
99,19
28,80
100,39
108,92
99,10
84,77
75,135
35,46
86,52
20,68
2,80
84,27
123,123
85,103
43,15
120,9
34,17
95,50
71,5
42,89
80,131
86,124
114,96
20,113
89,120
75,107
96,78
126,43
115,11
115,129
108,109
47,128
26,44
31,29
105,31
113,132
82,106
100,107
52,36
46,77
16,19
88,106
66,142
51,133
81,31
60,47
94,19
45,10
24,95
27,102
85,108
81,131
74,142
54,50
55,57
72,45
51,7
8,121
112,113
55,149
112,1
6,152
69,88
14,129
95,7
43,103
77,106
96,30
26,110
69,22
98,140
3,49
31,116
21,151
74,88
41,28
37,69
17,51
99,142
38,11
83,3
39,70
101,44
93,55
83,65
52,68
113,21
106,135
93,57
116,67
42,51
57,63
48,76
30,98
103,135
122,93
105,49
104,129
61,1
61,112
17,129
62,87
117,125
69,40
41,108
96,35
82,110
72,96
98,138
8,22
114,56
61,118
68,127
55,67
100,48
106,127
97,56
41,118
20,56
65,64
123,91
88,109
102,11
103,18
17,124
88,114
116,153
23,19
61,144
11,60
117,141
49,137
97,6
50,29
70,18
71,100
32,104
13,141
115,60
102,44
46,26
85,88
113,42
87,26
18,117
12,53
11,141
126,102
2,140
46,121
69,141
104,12
3,23
12,11
56,148
10,97
116,67
115,48
15,82
101,89
112,57
87,130
38,134
49,97
64,95
12,51
17,94
53,108
50,105
48,53
92,101
65,64
101,26
51,102
20,4
50,114
74,76
98,58
30,55
30,48
64,93
122,88
106,11
109,8
76,117
54,106
94,53
29,43
88,146
97,75
58,53
64,22
12,55
39,148
63,141
44,66
46,154
79,21
113,58
53,90
23,105
27,143
58,146
74,71
15,40
118,48
44,139
72,17
32,50
45,107
46,14
27,87
123,101
59,131
71,89
66,13
121,43
23,60
112,136
1,29
16,117
96,143
57,113
37,141
110,137
117,52
102,102
32,150
103,44
56,44
67,139
33,97
59,125
54,94
101,73
99,71
122,89
43,72
109,7
124,60
70,70
29,52
57,114
92,71
36,82
43,98
26,89
117,61
83,10
116,96
65,103
22,77
121,108
97,109
97,102
77,4
78,131
46,113
29,140
21,26
92,74
118,36
85,48
54,90
70,132
98,116
97,37
24,74
46,12
42,92
37,97
73,122
100,141
65,39
62,44
48,81
117,126
64,138
58,36
47,73
24,46
117,104
116,81
58,127
68,51
55,11
19,147
50,10
59,102
88,21
91,106
74,4
52,5
100,10
126,78
103,64
37,77
62,81
5,131
26,48
65,132
106,11
73,68
27,3
119,30
14,22
125,76
54,96
123,11
109,145
120,1
15,111
48,121
65,93
84,136
40,70
94,129
97,92
79,75
113,98
2,93
82,2
42,115
116,147
100,9
120,120
123,132
116,92
95,90
39,127
37,121
44,138
20,47
58,152
36,140
17,77
124,11
19,109
87,77
100,80
11,68
89,126
17,32
58,56
67,97
36,44
77,110
102,33
119,8
14,150
21,133
21,51
14,45
108,135
27,5
119,107
53,127
17,104
22,119
63,58
69,40
121,61
110,110
70,30
72,81
125,99
111,141
121,79
102,103
111,105
53,81
125,118
40,108
58,29
3,20
76,38
37,72
19,99
65,25
72,63
81,130
29,25
57,130
81,142
120,122
98,113
9,41
122,149
82,35
84,152
11,78
11,13
106,104
100,18
9,127
82,91
77,123
6,148
70,11
35,82
15,142
23,75
38,71
93,35
65,58
20,56
114,100
15,79
6,26
71,41
1,77
1,15
104,32
52,90
114,95
13,7
67,12
62,23
95,38
22,43
87,66
118,121
35,71
42,85
107,35
21,53
106,10
113,142
23,135
119,132
80,92
97,97
45,57
85,120
37,140
55,4
22,20
28,135
25,116
38,143
68,28
64,103
13,101
12,133
59,92
120,144
105,107
66,8
109,77
9,1
110,118
121,99
96,43
10,5
122,79
120,59
49,77
63,15
85,89
93,101
72,30
32,48
44,94
116,143
75,151
105,147
36,96
91,101
26,141
83,82
95,136
39,126
61,7
53,130
44,71
123,64
23,10
82,95
96,63
79,42
95,12
29,81
109,65
39,95
48,34
106,119
117,143
73,149
9,101
75,85
39,92
123,106
28,135
87,9
90,44
126,13
14,80
40,23
59,60
78,97
80,75
64,113
60,118
92,21
76,29
113,14
34,90
39,102
40,84
120,136
109,67
20,91
100,127
82,29
91,144
101,132
117,14
38,100
58,129
71,55
35,141
102,48
45,48
51,58
62,11
23,28
10,95
93,111
115,69
27,44
76,93
56,56
118,10
75,153
94,78
1,68
61,95
82,120
118,26
56,126
7,133
14,154
37,106
65,34
59,138
25,103
113,63
16,114
81,74
99,15
63,93
124,27
47,137
124,147
105,24
34,133
41,80
4,97
63,67
46,22
70,2
95,41
96,19
84,72
6,145
17,99
102,132
88,4
49,59
16,69
52,30
58,98
111,79
39,72
80,100
100,101
84,12
57,64
59,117
119,65
39,95
9,84
118,78
52,141
30,105
93,16
111,113
35,69
99,29
16,91
67,154
62,112
59,36
114,149
84,149
65,152
30,114
37,76
82,112
63,33
32,26
77,118
89,118
5,58
83,43
116,22
93,28
81,110
5,2
96,74
48,10
74,140
40,87
4,60
88,79
20,79
94,10
106,88
34,32
120,124
54,21
39,59
26,88
38,83
52,131
95,59
119,109
56,52
22,70
12,26
21,27
85,29
93,105
64,59
88,87
112,153
94,150
65,28
3,58
105,115
42,45
94,146
93,8
97,70
18,68
33,19
66,88
52,17
49,45
3,125
39,41
34,122
85,154
66,25
32,57
67,27
85,27
21,6
118,86
67,126
100,3
104,61
98,21
103,138
114,104
12,26
126,3
35,2
89,1
83,56
101,149
4,107
24,126
64,103
32,135
106,83
8,56
109,48
119,45
49,75
63,55
120,86
106,27
76,62
25,109
42,105
97,130
60,43
92,59
109,7
35,139
4,131
108,30
42,68
100,94
62,52
87,45
100,104
36,56
18,99
55,19
95,135
109,90
72,32
30,86
54,84
116,144
31,81
23,78
103,37
107,105
101,51
4,59
38,42
63,113
51,44
45,113
92,97
107,71
91,113
88,116
98,89
84,53
119,80
18,145
103,82
62,103
69,153
19,12
106,9
83,37
111,92
8,7
119,104
115,139
81,46
56,152
77,52
62,107
93,72
121,54
69,25
77,142
75,29
20,65
109,106
10,143
27,105
74,36
40,138
94,1
79,124
89,22
51,4
10,123
20,130
63,57
106,121
10,142
105,130
79,51
89,88
92,118
41,23
32,27
115,129
86,47
39,123
98,133
91,116
58,98
11,77
12,67
39,23
34,76
49,102
104,47
95,153
47,6
73,26
96,22
7,46
9,133
25,3
53,137
103,108
44,127
90,134
107,57
1,93
86,154
40,127
96,53
78,72
42,100
117,36
68,41
20,71
84,85
109,16
105,44
119,122
90,87
12,75
60,28
25,47
94,138
11,149
55,56
10,77
65,53
111,76
119,6
14,32
60,11
8,32
121,76
105,4
115,75
112,141
96,16
121,122
10,79
36,100
26,140
93,40
64,78
54,23
37,92
99,152
54,127
45,136
27,54
93,125
51,77
87,136
109,33
18,5
101,135
25,152
121,14
64,131
74,137
5,134
75,126
50,45
83,108
122,78
118,29
91,91
30,8
18,25
90,75
35,47
120,88
118,27
106,69
110,131
122,124
34,77
109,58
22,101
61,117
66,78
81,79
81,112
43,43
80,34
24,139
31,41
123,66
22,154
8,2
85,132
55,50
18,81
66,112
83,9
103,62
113,122
36,140
49,92
25,93
121,30
49,7
100,104
42,37
97,108
20,73
45,16
97,47
63,68
46,79
57,37
45,81
15,66
15,153
5,8
34,131
96,83
45,58
99,88
39,49
35,131
115,83
93,66
113,20
97,90
69,106
61,104
63,23
70,29
42,150
60,12
96,133
55,65
122,110
101,13
4,33
50,40
30,40
57,5
62,87
19,125
80,12
37,1
34,63
42,75
93,106
4,40
112,22
61,136
90,31
14,146
1,24
37,87
26,84
78,119
13,59
23,22
97,34
115,43
126,38
4,140
84,141
98,20
86,136
122,62
92,133
108,151
71,65
124,68
92,150
52,143
42,115
78,33
106,97
38,113
83,128
112,138
36,20
113,46
112,90
16,109
18,73
6,67
124,94
99,41
106,29
82,17
38,28
115,35
88,89
33,11
107,131
1,118
97,85
78,36
83,28
122,87
32,64
99,92
104,69
73,126
2,87
27,45
64,93
92,102
65,45
24,71
51,71
81,150
25,3
68,33
53,88
118,38
92,97
107,62
62,75
95,153
20,43
67,43
2,89
34,56
59,96
69,136
100,26
5,65
11,6
50,120
55,129
59,148
16,96
27,101
43,81
63,64
53,134
89,22
32,131
49,151
74,62
94,79
86,15
85,126
61,152
63,109
5,126
74,116
70,76
36,129
23,3
86,72
25,50
90,117
54,117
99,123
1,12
61,17
114,96
63,96
18,9
5,126
94,149
89,93
55,74
105,9
75,90
37,154
5,24
58,10
18,71
97,7
21,112
84,5
114,90
30,26
35,1
56,111
2,63
77,67
32,43
7,85
89,42
83,93
49,85
84,49
33,131
38,5
113,131
94,134
38,20
111,83
124,93
9,50
104,75
61,81
11,100
72,52
87,26
109,134
11,65
82,11
2,32
71,56
119,6
52,144
78,74
97,53
110,49
92,153
124,69
37,106
70,25
48,41
118,50
125,58
110,81
21,51
35,27
115,77
8,7
123,131
74,107
85,101
97,67
117,121
100,50
46,64
125,95
97,40
51,52
47,67
90,134
75,80
1,31
114,115
116,101
58,54
62,127
122,87
30,143
38,134
94,149
61,152
1,49
67,142
25,42
21,31
116,39
97,145
48,34
79,58
92,10
101,106
71,51
110,145
57,18
111,61
95,42
69,1
9,93
8,134
42,59
37,100
40,45
51,21
5,59
6,88
60,40
39,28
125,72
57,139
101,47
101,143
63,123
90,93
26,106
58,42
91,7
13,57
65,35
96,58
53,45
66,24
11,2
34,9
3,14
72,113
86,59
96,43
60,43
83,57
8,77
99,75
64,147
20,20
111,150
70,66
12,98
63,128
123,135
15,19
95,154
61,125
4,145
55,79
54,87
95,130
8,92
101,100
11,44
24,142
69,74
126,11
32,36
115,133
29,143
11,147
35,74
55,18
18,94
90,112
109,106
63,143
112,129
85,83
11,54
81,47
40,21
64,109
116,97
48,104
70,99
10,141
73,145
103,68
91,1
57,65
14,121
78,114
91,117
41,25
106,141
78,7
121,91
52,87
82,75
1,19
107,80
122,57
51,136
103,78
84,23
12,32
118,150
61,79
56,59
35,73
48,42
109,10
50,9
22,114
4,134
84,3
24,110
18,144
98,47
60,127
112,138
96,138
52,61
84,15
78,37
72,105
50,128
35,4
23,126
118,86
32,44
28,5
17,94
117,116
73,36
99,134
105,138
37,143
17,16
96,24
95,73
59,6
45,64
44,122
124,12
19,14
6,148
30,1
46,35
62,79
121,32
79,143
53,137
67,79
39,140
21,51
11,101
119,30
46,15
5,79
125,43
10,131
74,85
6,26
59,133
102,99
32,55
86,136
117,63
19,86
3,37
53,33
31,105
61,29
2,66
20,25
50,130
71,28
87,37
116,25
56,153
101,143
38,130
120,42
54,108
12,86
80,133
103,45
111,16
15,152
50,36
31,21
97,79
53,11
37,135
78,146
7,38
70,36
82,4
3,145
13,16
56,35
98,104
118,123
111,146
21,66
68,86
51,108
106,26
85,114
25,96
3,84
90,60
37,122
12,72
42,50
22,86
50,91
83,111
76,23
90,115
121,137
11,36
125,40
18,7
114,109
28,29
86,118
124,134
11,95
74,133
11,11
98,134
17,54
45,49
61,118
66,35
94,8
122,145
11,47
47,42
8,78
108,51
81,33
60,22
5,55
13,122
123,146
1,131
35,67
118,21
120,20
109,45
71,36
11,106
63,5
105,83
1,127
94,113
76,127
110,134
36,68
77,10
83,84
39,82
59,95
53,104
104,16
101,48
55,122
68,126
37,108
67,150
100,147
70,21
7,49
87,85
45,106
111,47
126,137
45,103
17,37
62,34
28,101
43,37
17,13
28,92
102,119
126,103
22,59
109,51
4,103
21,77
50,64
51,126
111,118
69,75
39,144
89,35
37,125
111,41
101,39
114,51
17,71
126,50
103,79
57,52
50,22
39,94
90,119
98,79
89,154
23,46
48,125
53,144
60,18
105,132
109,68
30,94
64,55
91,116
57,74
94,128
1,6
13,89
107,70
115,39
50,75
8,37
19,138
63,93
108,23
67,141
16,25
93,106
81,143
44,125
113,73
45,54
37,8
126,75
93,3
48,107
24,55
114,81
42,124
31,27
88,138
103,77
94,31
53,102
21,92
41,31
9,117
51,50
4,47
56,142
102,135
70,15
45,29
71,133
110,138
95,129
49,16
55,129
89,17
77,13
85,30
110,43
65,78
96,125
24,82
1,20
106,9
94,75
73,13
44,93
111,58
108,68
64,143
6,30
9,37
117,138
53,16
101,138
75,30
7,136
64,147
115,98
109,131
19,67
106,133
87,48
3,133
93,62
85,56
49,125
72,132
35,151
40,150
4,51
89,73
38,38
14,19
106,67
56,33
83,4
29,73
93,12
61,94
40,87
39,141
1,109
1,134
61,111
111,30
73,140
123,78
22,33
52,12
105,128
53,62
83,73
69,19
13,62
90,77
49,40
2,62
55,16
15,26
86,48
45,126
57,117
10,6
41,25
71,7
72,4
35,73
78,36
39,149
119,95
47,98
58,107
118,118
51,105
33,51
125,98
66,116
22,117
70,54
63,25
64,67
25,110
43,86
106,82
26,124
62,76
30,60
26,64
29,7
16,56
78,4
80,130
77,3
13,101
35,68
100,17
63,116
109,65
108,107
20,105
5,148
121,37
53,126
81,17
28,111
7,53
104,27
50,108
54,48
37,128
102,82
24,90
19,48
101,3
35,32
21,70
114,88
22,67
40,52
26,143
61,13
33,40
54,108
68,42
117,116
123,15
21,38
76,107
53,144
90,20
65,62
78,76
12,59
122,25
78,61
17,150
28,43
80,73
125,106
79,43
45,7
8,100
71,82
69,43
73,82
99,103
123,128
35,1
30,114
49,56
54,89
43,39
78,94
26,50
98,15
54,82
21,127
29,25
50,18
120,9
51,1
1,36
35,133
47,145
125,120
96,95
123,35
32,20
94,68
34,89
30,142
78,136
73,30
102,3
113,117
21,130
76,116
113,139
76,73
27,84
86,69
118,42
111,74
62,137
51,32
36,146
59,148
73,104
31,2
99,58
63,59
69,112
74,149
107,131
112,69
123,121
99,23
62,114
56,23
72,151
32,112
51,8
58,87
39,15
31,11
78,120
11,108
33,4
107,76
69,139
99,30
95,85
43,16
120,23
3,106
75,29
96,135
7,86
16,40
57,73
86,50
13,114
20,106
35,113
25,51
16,101
73,129
12,46
31,4
55,77
40,94
71,49
73,126
118,55
57,28
62,119
78,89
51,78
42,75
57,102
91,138
47,24
61,58
96,130
30,136
94,19
118,1
34,57
17,97
54,71
54,28
60,61
11,67
60,106
106,94
93,78
107,38
123,127
64,134
17,21
5,81
51,59
118,69
126,135
44,123
86,141
27,109
112,128
109,94
54,70
114,20
124,37
91,61
100,50
115,46
4,39
117,36
122,101
56,152
18,56
96,106
111,129
55,24
39,97
79,127
111,9
37,77
6,15
108,119
7,1
117,102
27,30
40,83
48,8
95,105
1,46
68,98
66,57
75,47
47,71
6,100
98,108
80,134
43,137
15,20
95,147
33,112
110,68
8,17
96,63
98,104
38,60
77,136
124,94
106,39
1,17
34,24
115,90
11,14
96,61
17,34
6,87
52,40
126,83
6,30
60,139
79,106
50,60
87,9
35,13
120,147
71,113
51,29
119,40
18,85
71,145
77,89
45,57
117,65
116,90
74,82
88,66
12,134
45,21
83,90
77,58
58,26
46,79
51,145
24,79
26,56
113,90
53,127
79,48
5,29
123,126
29,90
121,99
66,40
93,154
95,77
37,29
77,40
6,57
21,64
58,136
90,96
74,111
106,121
49,90
83,71
69,63
6,153
92,149
16,25
53,86
63,120
124,81
44,68
118,132
119,131
73,107
17,108
91,36
102,37
11,61
47,106
110,34
8,113
53,15
104,113
56,97
45,12
118,122
41,126
59,55
20,121
51,30
24,68
48,65
23,99
4,150
122,120
54,139
80,51
94,150
52,10
18,54
70,59
47,145
73,13
66,52
12,80
50,36
30,32
108,152
64,86
115,30
9,3
9,47
66,19
32,14
100,133
65,56
31,76
53,121
26,58
37,10
109,62
77,44
90,89
118,39
117,112
24,128
66,87
102,5
9,74
18,114
122,129
87,30
84,61
21,85
11,136
34,141
73,122
93,85
5,74
14,1
50,76
79,20
19,7
4,38
76,145
14,2
107,96
104,76
64,51
59,98
96,151
82,57
41,43
27,61
62,103
107,36
93,43
4,115
79,66
50,119
3,22
88,42
116,85
62,18
68,55
76,16
63,37
4,105
124,35
123,97
31,39
102,70
17,111
47,121
105,112
2,3
92,76
24,78
86,13
43,43
42,111
69,26
49,114
12,61
32,70
65,52
45,154
32,33
52,11
119,150
70,145
26,77
73,146
13,63
77,15
40,15
55,88
47,6
118,3
118,5
59,14
69,62
64,63
79,109
32,5
60,92
79,126
20,48
47,84
70,143
77,110
107,29
11,140
91,91
119,99
114,42
72,106
111,125
67,131
24,32
96,25
101,51
33,32
48,146
23,13
40,144
104,85
122,146
58,148
117,101
103,130
30,137
38,143
5,97
1,138
17,62
10,17
25,132
14,119
17,84
36,72
73,31
108,21
52,141
64,135
89,87
8,111
17,65
25,146
71,36
34,87
94,7
34,103
17,26
74,11
3,62
75,8
79,114
47,125
25,11
62,83
96,81
5,6
52,98
126,109
114,108
105,37
79,136
18,106
107,63
20,77
90,97
21,137
89,91
10,37
86,113
105,54
27,110
41,103
42,94
22,30
34,100
36,128
80,135
71,28
12,127
117,21
67,79
116,109
31,143
88,46
48,15
99,142
53,128
31,141
122,90
95,49
84,16
58,36
90,95
39,124
38,63
5,95
104,71
27,113
75,138
71,149
16,91
45,147
93,108
66,104
69,63
100,150
49,85
14,146
50,55
32,20
87,64
73,8
38,149
4,151
24,45
98,76
105,127
88,84
81,93
62,99
125,11
84,93
54,73
6,78
19,32
113,108
15,70
18,36
29,143
20,76
95,119
25,100
28,63
34,79
95,76
90,26
110,12
1,95
60,20
11,49
14,60
59,130
83,70
97,101
38,82
103,111
28,44
60,41
90,87
72,134
47,14
8,87
109,116
42,73
106,63
87,24
15,153
66,3
111,82
50,72
37,44
58,146
93,139
119,55
77,22
103,32
56,99
