"row","col"
114,135
64,77
53,87
8,123
96,73
81,20
8,32
122,118
1,8
4,5
129,103
4,50
91,107
110,45
51,2
111,92
4,25
89,61
100,43
90,111
76,99
96,16
73,82
107,90
4,37
27,127
67,33
7,107
82,120
95,80
123,97
50,15
116,125
36,80
70,108
52,87
95,101
126,18
6,86
95,41
100,86
8,105
78,20
88,89
35,137
31,65
77,102
59,132
8,27
44,64
36,133
46,85
60,92
20,50
33,85
45,120
60,109
60,100
76,130
66,54
36,22
121,30
55,97
98,27
67,68
56,78
72,60
66,103
94,35
77,97
107,23
1,58
88,106
33,9
126,99
69,94
81,53
83,57
14,94
69,131
103,10
31,106
107,30
33,55
75,31
6,116
53,115
50,40
23,118
5,81
38,3
38,32
88,70
72,71
29,62
126,33
99,8
37,49
128,48
38,50
64,88
93,114
87,85
40,42
35,32
103,16
86,66
18,73
81,69
42,82
12,103
127,47
65,43
87,130
28,17
53,55
39,55
41,52
8,93
116,45
26,123
121,117
80,97
111,122
121,93
118,116
2,21
17,69
89,107
73,134
77,54
47,60
87,10
64,116
32,48
116,45
14,45
49,19
56,12
49,53
86,55
81,80
31,52
64,134
54,31
74,62
89,42
59,6
75,25
67,134
55,59
52,18
66,22
75,122
61,73
81,110
107,101
48,62
121,24
112,34
127,126
66,77
25,57
111,40
23,75
37,66
96,11
69,65
129,82
74,137
41,127
61,123
38,55
51,13
123,1
35,75
40,126
57,98
3,48
124,133
44,104
126,92
20,27
31,137
56,4
114,107
106,61
54,104
110,54
24,102
69,133
127,89
77,36
47,73
52,74
31,69
1,38
65,44
27,10
96,60
83,119
48,52
78,11
14,87
76,105
62,25
72,39
5,106
61,37
97,19
73,54
54,23
14,8
101,119
32,33
79,81
24,65
10,126
122,64
94,26
82,34
52,128
20,128
82,88
20,135
86,65
30,25
119,110
96,54
53,78
16,89
75,97
67,79
44,129
84,58
53,8
78,135
56,81
98,62
121,137
9,72
57,118
33,125
33,55
74,137
35,40
81,93
103,30
110,131
121,33
113,71
19,72
127,83
3,28
80,95
31,19
59,88
102,31
45,91
69,115
25,128
39,43
107,95
116,132
117,99
55,16
116,47
113,43
27,80
5,120
27,87
76,105
8,89
125,48
85,13
21,47
59,133
77,95
27,61
116,122
15,121
71,53
24,66
127,34
47,116
115,94
110,76
3,88
58,8
65,11
63,34
94,9
61,84
20,63
38,3
122,111
115,9
2,54
17,76
77,41
58,109
126,38
35,96
93,103
36,34
47,17
59,102
30,42
35,100
77,50
89,71
21,127
109,121
110,74
72,70
25,66
33,125
113,133
78,86
37,41
4,32
78,83
69,94
38,31
33,118
127,1
75,11
16,29
129,32
117,28
12,77
56,108
40,4
129,42
86,115
80,84
90,12
31,117
27,69
3,63
115,132
55,124
101,22
77,42
79,37
13,61
48,101
65,10
71,40
55,41
33,24
101,2
125,109
17,122
1,125
107,89
12,93
19,18
6,83
81,21
9,44
116,131
3,2
8,73
97,20
15,27
18,17
94,89
88,61
119,41
111,84
76,118
51,31
3,41
12,21
86,14
84,63
52,105
89,45
68,32
80,87
38,79
68,69
6,52
23,136
83,70
25,119
76,48
11,84
123,35
24,21
63,87
114,28
14,52
31,105
124,10
62,22
42,104
80,60
95,75
65,25
100,129
56,135
8,33
37,32
8,9
109,18
54,128
1,5
69,90
127,68
90,78
93,89
99,110
85,136
93,84
108,75
68,53
114,58
86,4
56,73
40,60
99,68
129,15
95,3
47,114
90,78
109,93
27,96
119,133
127,83
99,132
55,19
104,104
129,41
58,16
21,27
70,35
36,46
48,130
3,125
81,62
85,75
82,48
57,91
108,133
90,60
52,13
44,134
64,33
7,106
46,100
52,8
31,16
92,76
128,73
91,66
129,44
70,6
113,97
51,137
49,90
94,43
26,10
25,85
51,53
9,40
76,97
95,89
4,97
81,51
50,102
101,60
40,4
110,83
68,83
110,110
5,98
82,89
89,18
99,68
11,49
38,126
80,53
125,97
92,131
44,70
7,118
88,52
114,20
107,47
13,116
91,111
23,64
73,49
95,11
71,102
1,105
128,42
57,98
19,122
30,58
55,8
45,62
105,20
104,108
8,47
79,20
18,42
7,127
39,119
127,33
24,63
11,85
88,117
13,13
85,84
33,10
102,136
114,49
10,72
129,29
19,79
117,79
84,83
57,50
6,114
99,41
7,66
15,1
19,65
54,49
127,55
121,96
78,39
10,10
13,122
102,4
67,110
115,123
123,1
65,122
3,1
66,109
112,30
75,50
49,15
89,19
35,98
101,128
125,108
47,77
107,8
114,135
6,132
64,103
107,120
83,39
29,15
106,59
43,132
103,132
4,72
9,29
9,128
129,29
37,68
4,48
2,104
104,96
12,42
8,53
88,102
79,28
28,89
22,84
26,28
111,23
72,104
13,3
5,8
8,32
114,5
17,13
5,34
129,45
81,126
57,88
64,19
120,72
32,127
101,53
71,47
14,44
86,128
87,60
111,61
128,56
23,129
59,19
51,2
13,134
80,112
5,93
30,23
63,44
66,9
17,36
49,105
9,62
101,119
1,55
16,35
61,70
117,71
66,89
16,18
58,72
96,11
50,108
27,64
35,107
77,9
100,29
44,3
60,118
45,30
97,10
87,47
16,38
32,11
10,59
15,59
128,110
1,106
81,72
82,6
71,100
21,127
51,29
11,40
75,46
78,47
32,102
89,37
49,126
25,117
9,70
95,47
124,135
108,62
112,18
16,112
28,52
26,6
45,132
53,58
6,18
103,79
82,115
24,83
114,3
33,136
50,137
124,65
22,31
60,121
108,22
75,115
127,73
74,56
103,9
15,51
73,121
17,126
109,9
107,63
32,136
1,39
51,60
42,12
107,83
108,41
1,76
98,24
9,89
31,100
56,75
40,55
33,136
118,46
44,28
53,31
42,90
93,95
18,30
28,39
119,58
28,36
98,93
110,59
127,29
69,78
78,57
71,132
28,70
60,5
126,132
8,103
93,51
56,105
20,95
55,21
72,25
115,52
28,25
12,88
99,85
30,107
42,58
94,3
102,15
34,34
123,71
124,130
125,72
128,25
102,15
114,34
108,76
117,37
45,20
121,17
62,97
79,17
59,74
125,9
129,32
16,62
113,6
84,65
126,20
51,31
78,35
24,79
129,118
129,15
114,116
48,128
116,94
94,122
113,54
19,98
126,26
69,129
44,15
39,38
62,87
30,21
103,94
25,65
62,75
49,40
20,80
30,116
116,51
128,77
3,1
57,8
48,24
115,77
99,135
38,120
108,117
37,93
50,95
35,64
101,60
67,35
90,1
41,31
107,59
32,92
129,88
81,108
122,88
91,59
51,93
60,31
81,68
50,106
94,52
96,82
1,137
116,43
4,79
83,105
9,110
37,4
16,111
45,83
42,116
48,70
67,97
6,132
47,89
9,82
119,62
14,20
123,112
19,78
99,136
72,64
16,34
94,122
51,117
110,64
60,59
30,110
112,26
84,48
61,99
66,6
30,87
7,11
88,44
49,127
96,6
23,28
76,6
2,59
127,106
111,92
110,129
127,40
18,60
126,81
79,44
36,51
123,48
12,40
50,103
101,5
38,67
16,89
21,105
54,56
24,12
16,7
125,86
23,105
19,91
58,122
18,91
39,105
117,34
99,73
49,16
65,70
103,87
14,129
100,69
123,6
69,50
37,34
77,104
20,107
97,80
2,61
4,66
50,34
16,80
18,20
61,24
121,119
34,93
114,127
45,97
125,133
126,14
28,115
5,96
42,11
25,12
109,69
101,67
76,121
76,10
4,113
15,51
24,14
2,25
118,49
23,20
51,30
7,27
61,68
116,21
30,12
118,43
91,76
9,117
48,23
64,50
59,18
47,60
63,119
51,71
88,89
86,56
79,127
14,69
55,119
105,106
101,86
64,7
92,107
127,136
118,11
20,97
67,85
10,119
10,16
120,42
47,18
58,58
37,136
26,9
118,105
81,123
118,10
54,5
96,127
122,43
45,98
86,97
77,38
46,134
91,62
34,25
116,85
107,111
62,50
103,90
103,129
48,16
80,110
93,128
49,133
90,115
10,29
129,47
62,7
15,110
28,41
12,66
107,3
89,79
61,73
52,86
73,5
121,132
83,76
106,112
70,117
86,31
10,14
42,90
92,19
9,90
93,102
114,43
55,63
89,28
85,130
128,121
62,114
34,11
72,6
76,89
69,103
27,67
23,49
95,24
60,84
97,78
36,117
83,60
56,79
60,120
108,30
73,29
15,94
14,20
100,120
125,44
5,88
120,80
69,31
117,42
18,116
37,53
46,24
54,124
123,36
59,59
113,109
40,95
78,102
62,134
26,111
33,109
89,1
41,27
92,110
35,112
82,27
108,62
58,25
123,35
105,64
44,57
118,105
62,127
62,23
60,7
124,116
107,67
109,112
33,116
40,11
30,102
23,51
78,23
110,99
19,129
126,29
83,30
53,136
99,69
62,24
92,31
106,46
63,55
103,40
88,44
52,5
69,27
62,60
56,56
38,122
87,126
112,115
25,80
54,26
42,75
23,126
35,7
92,102
124,88
116,123
102,104
10,24
83,73
121,11
10,58
99,31
32,58
49,30
29,55
16,73
47,83
41,119
113,76
38,10
60,122
111,136
74,68
117,82
8,131
40,59
121,98
105,45
8,67
44,102
23,132
71,99
107,119
9,65
120,51
35,6
41,73
87,1
92,8
3,91
35,130
1,137
66,19
92,41
77,128
63,16
115,31
63,86
101,1
80,122
105,135
84,122
89,92
123,67
128,78
78,96
72,19
58,118
129,115
28,112
94,127
63,42
26,78
124,134
123,132
20,48
67,135
68,76
63,22
35,133
55,126
114,73
111,135
73,92
59,70
30,63
43,16
53,137
26,132
109,99
108,65
63,53
127,72
36,66
13,84
107,4
118,44
46,134
3,86
98,40
120,128
24,17
52,54
81,84
69,24
117,107
113,8
14,52
1,1
30,9
53,41
4,103
104,8
6,45
37,35
86,76
73,30
103,76
59,32
9,40
22,24
117,42
85,53
20,37
92,53
113,44
62,26
99,4
99,81
1,103
13,120
83,75
110,49
1,68
50,30
45,88
117,50
48,77
120,50
22,70
47,113
99,132
32,22
129,71
10,108
64,58
86,19
60,70
106,73
108,31
109,29
85,56
30,109
82,74
99,83
98,57
96,37
122,31
33,99
92,81
69,13
111,136
48,54
69,107
68,90
78,26
118,72
36,4
85,95
46,44
31,69
9,33
33,48
30,63
76,114
60,86
47,27
39,36
52,118
62,10
74,30
87,1
40,137
55,106
63,125
5,62
76,92
67,46
36,80
56,99
28,45
77,18
100,57
58,46
94,91
46,70
76,89
23,83
86,81
11,36
92,86
60,12
1,4
33,91
62,128
104,106
40,119
7,86
108,65
49,53
126,94
47,72
117,84
11,4
129,88
101,22
100,48
30,99
119,19
76,90
87,107
4,115
85,65
53,107
96,103
102,127
41,113
7,112
85,27
15,70
122,130
105,91
125,88
99,106
35,71
25,118
51,85
90,114
107,112
23,54
12,1
12,128
67,136
57,86
120,77
59,116
24,46
73,45
105,26
44,5
100,106
8,55
25,32
16,18
32,4
112,12
2,78
111,59
47,29
12,132
75,121
34,38
50,108
55,6
23,72
52,31
71,27
11,133
110,84
30,44
71,86
45,71
18,79
104,17
22,107
12,8
68,120
16,34
51,130
128,41
120,66
112,99
5,28
74,121
6,11
73,28
109,39
115,40
111,110
26,136
48,124
79,122
63,76
117,53
98,83
124,2
35,34
31,7
27,62
40,116
27,68
40,115
125,30
19,84
47,123
12,47
64,68
110,22
90,53
51,35
107,31
88,96
125,75
76,114
5,49
48,57
103,107
81,76
15,87
18,95
88,118
5,122
23,77
32,50
65,27
42,66
23,71
111,103
50,126
32,54
87,130
79,78
69,108
10,14
65,103
44,59
92,130
72,101
48,124
77,72
40,10
111,68
79,89
107,35
79,41
83,31
111,70
58,31
49,112
58,131
103,102
72,136
29,30
47,26
67,105
120,40
105,98
124,27
102,88
7,56
51,135
54,129
83,23
24,86
123,69
79,125
113,136
14,134
74,24
50,90
20,13
83,119
105,69
45,50
45,21
17,120
11,5
85,79
23,85
115,45
106,96
127,12
127,75
21,95
120,110
20,81
66,9
86,93
50,110
54,135
47,56
3,66
28,135
9,41
32,133
112,93
55,89
37,76
70,126
96,44
105,44
103,75
8,84
116,47
11,133
41,57
54,133
68,112
126,59
127,133
13,55
52,19
15,12
112,114
74,113
74,66
101,90
32,61
39,8
116,84
81,104
60,64
17,59
17,134
60,18
96,135
43,18
12,76
50,39
34,117
67,58
31,128
67,132
34,86
14,55
65,28
86,118
4,64
92,9
16,15
69,122
46,62
20,6
37,109
120,37
12,76
33,66
116,12
129,107
26,68
50,125
69,41
19,134
32,71
57,34
64,134
8,57
107,109
69,113
19,13
39,137
37,62
100,126
97,80
75,51
118,34
13,111
94,113
62,109
5,92
27,58
129,127
108,107
64,92
37,63
74,99
81,15
83,12
24,33
31,61
4,48
5,33
32,28
100,129
56,66
63,96
29,56
7,131
25,50
44,22
86,104
15,41
47,8
43,88
117,14
8,93
101,76
37,20
26,43
89,11
53,118
5,113
88,20
30,135
81,111
82,131
20,10
59,61
90,118
116,14
54,68
24,114
122,30
34,78
49,68
15,88
124,22
100,15
43,69
119,8
61,88
125,23
52,47
105,1
111,132
113,28
1,106
57,124
118,22
31,122
109,26
35,40
67,23
87,35
92,7
102,136
101,111
61,55
90,98
67,26
40,99
18,135
96,57
109,127
125,58
87,136
14,112
8,115
124,67
42,56
56,102
96,135
7,85
113,104
116,14
65,40
30,104
125,111
105,69
52,45
16,21
44,112
9,127
121,92
105,91
36,123
124,70
14,21
54,109
39,86
46,107
2,1
115,69
101,98
28,33
34,111
9,63
25,39
77,18
32,21
68,114
27,80
89,121
121,15
24,43
93,122
17,37
35,7
122,114
128,129
9,122
53,11
76,126
2,103
1,63
122,73
77,4
105,78
41,84
8,24
24,59
3,100
123,65
32,127
78,98
56,6
83,27
117,115
1,32
108,78
48,119
109,9
46,89
34,84
48,118
92,11
56,102
33,52
29,2
74,10
71,120
12,111
21,18
14,22
57,72
112,27
68,32
24,62
39,130
23,36
68,21
108,28
121,26
28,68
124,24
89,23
100,99
69,32
37,91
36,75
36,84
106,15
102,65
90,109
32,37
51,124
124,80
120,98
56,110
36,26
27,29
107,61
124,65
75,60
63,109
81,14
38,66
109,8
107,2
80,124
72,41
75,87
116,61
98,37
36,20
73,91
69,64
129,26
96,90
65,32
45,46
65,132
48,48
113,33
119,114
60,9
59,112
2,32
100,93
1,89
28,116
55,32
42,92
11,40
34,73
66,70
83,82
89,105
2,129
8,77
104,127
110,137
107,115
12,14
14,123
32,2
9,30
70,88
22,132
20,38
115,62
77,113
79,10
79,94
118,126
82,68
111,131
46,40
17,92
9,72
103,115
41,4
117,116
70,66
101,123
20,15
87,58
97,70
35,2
81,76
29,88
15,103
82,54
96,134
84,28
94,98
18,69
58,15
14,83
3,126
127,63
73,83
19,92
60,106
42,44
118,64
85,81
82,96
108,55
19,45
95,54
24,125
99,17
125,119
9,21
60,126
12,122
8,23
15,134
11,47
106,81
74,125
89,24
33,137
106,41
64,80
64,117
89,100
10,90
106,71
9,97
31,67
83,94
108,91
54,32
44,78
86,21
123,75
71,30
118,83
35,29
85,13
38,41
89,80
111,22
46,8
59,77
110,7
10,58
114,62
100,137
77,137
13,71
89,135
111,102
87,21
57,118
28,36
124,20
117,116
44,134
71,98
59,3
112,108
116,114
114,102
97,96
5,134
13,77
66,115
66,63
124,38
11,37
118,93
91,116
125,47
10,71
82,21
32,123
126,61
119,31
123,124
107,114
17,10
113,102
84,14
49,110
112,136
39,58
34,129
9,105
102,126
88,121
124,81
51,110
118,12
49,20
109,134
125,62
66,97
19,31
102,5
8,9
97,102
125,126
78,32
62,122
41,55
103,119
114,37
90,4
99,103
44,40
80,15
47,9
126,23
84,10
3,121
2,68
49,47
118,32
66,17
42,108
36,132
49,58
24,47
122,14
121,25
105,36
46,59
40,78
120,125
24,48
45,48
22,78
56,85
100,1
46,96
92,1
36,101
78,56
58,67
99,46
28,14
30,120
108,4
82,120
11,91
48,124
111,42
24,62
28,101
122,68
35,58
20,135
4,90
111,71
107,112
96,80
47,74
54,74
72,47
18,121
122,95
88,8
41,8
47,109
21,93
77,43
109,80
61,122
31,14
56,106
53,35
88,83
100,40
102,128
60,106
11,135
90,124
18,115
120,25
109,123
55,51
121,27
122,96
54,119
74,71
57,112
75,41
90,9
49,86
84,98
4,50
91,25
101,55
88,133
43,137
58,16
9,108
76,27
120,124
96,29
119,17
85,23
129,126
43,60
89,3
7,23
119,126
81,6
104,95
107,88
53,19
89,16
104,40
37,78
107,68
38,72
61,41
107,106
94,133
33,65
14,74
23,6
11,26
122,88
56,4
52,127
106,3
12,55
41,137
49,98
36,120
39,78
82,60
52,101
107,112
86,8
124,122
24,64
88,64
76,8
31,101
1,34
31,20
82,15
35,81
51,75
20,2
53,47
51,122
43,107
12,17
30,58
31,122
21,79
84,130
70,21
16,2
20,128
81,26
54,14
21,76
47,115
39,127
110,80
52,5
98,117
110,127
91,74
70,97
29,112
129,135
129,109
27,130
124,84
21,43
49,10
87,5
45,97
3,66
17,130
88,54
55,11
82,66
66,76
80,58
59,30
129,30
42,37
10,50
75,117
46,123
9,10
72,101
35,75
57,66
93,109
31,121
111,65
29,90
47,17
111,104
19,25
94,24
52,85
84,54
24,125
113,31
20,84
116,27
114,6
52,8
59,102
49,17
7,110
67,97
128,54
14,134
62,121
94,9
88,127
63,117
70,85
32,48
74,1
77,73
35,126
22,46
100,122
15,31
120,42
129,116
7,109
2,54
105,98
64,38
104,86
97,14
76,91
71,104
15,64
95,65
98,9
99,2
52,25
92,127
88,101
48,83
71,53
10,74
70,70
100,21
28,78
64,22
72,82
60,39
18,123
123,3
56,128
30,54
14,17
31,133
118,97
59,111
87,97
69,80
47,62
88,137
62,101
100,134
71,108
44,81
71,90
23,130
5,84
29,117
120,49
85,64
98,137
93,121
74,75
71,33
31,94
11,1
33,31
32,11
10,85
67,40
118,12
112,34
61,135
36,106
37,31
107,116
78,76
22,45
46,110
99,52
85,20
79,70
115,130
56,66
65,107
124,76
87,22
79,109
66,2
38,72
8,21
91,66
89,67
126,52
61,59
22,38
39,38
100,15
80,11
81,78
128,115
112,1
28,38
124,79
97,41
112,93
64,129
10,106
85,16
119,21
50,43
18,58
56,83
43,130
107,88
59,76
15,80
127,91
103,97
121,40
9,44
128,104
75,116
59,84
34,20
123,26
30,21
82,85
48,13
120,88
70,3
12,130
98,118
98,134
72,29
116,52
109,15
106,82
36,18
12,2
57,34
12,114
82,98
21,127
66,102
92,137
100,16
107,66
101,23
14,59
26,104
92,119
82,98
67,4
18,2
83,84
37,114
75,58
74,37
94,57
19,102
96,116
110,88
3,75
124,66
78,9
16,97
87,49
105,62
129,40
94,41
123,50
46,14
79,43
84,13
67,115
113,16
122,36
82,135
115,120
85,82
90,117
71,22
84,3
106,40
118,19
59,9
95,13
42,98
44,21
60,17
112,77
122,75
2,16
46,98
99,66
85,90
92,110
46,103
47,57
59,44
98,67
45,11
122,55
72,97
67,37
51,3
127,1
112,121
35,65
77,15
114,31
86,72
120,16
52,64
5,93
86,124
92,91
71,45
45,126
74,67
32,32
105,8
92,128
69,9
1,101
68,25
11,32
53,108
95,20
33,107
110,29
92,99
23,79
103,129
123,97
52,1
32,79
4,106
10,59
17,128
62,73
43,121
112,3
117,70
110,82
95,45
17,30
118,117
32,31
74,2
76,97
73,111
61,26
70,67
42,16
73,122
20,7
29,40
27,113
70,28
87,78
124,29
47,31
111,127
65,49
128,80
2,78
52,120
55,7
105,20
81,135
39,12
77,79
4,128
25,115
105,72
55,104
84,22
22,16
96,52
13,91
88,12
23,74
12,91
46,62
98,93
20,66
83,86
118,1
23,134
99,22
103,129
76,129
111,92
55,8
100,89
94,106
48,125
50,68
73,81
16,45
51,80
70,134
24,66
9,40
99,121
49,52
71,108
74,44
3,1
102,81
95,31
114,49
18,71
41,29
40,102
49,51
42,119
15,27
58,99
26,51
115,99
65,19
22,46
48,23
126,133
57,79
46,73
115,115
1,51
117,120
27,26
57,78
23,116
98,1
80,86
16,63
118,71
129,99
25,39
101,23
28,74
87,127
115,114
51,48
36,41
114,87
20,61
122,32
59,36
33,14
115,79
58,13
118,78
62,64
120,117
32,112
115,11
14,130
87,108
108,104
7,131
52,73
63,75
21,136
67,52
112,100
61,17
114,114
20,137
43,101
37,136
59,93
4,133
61,45
124,40
13,78
119,106
83,124
32,114
35,42
89,34
78,23
117,34
100,32
127,15
122,126
46,12
99,13
33,133
18,120
16,28
123,59
79,43
22,19
20,69
95,72
27,33
42,111
62,20
123,45
78,100
52,110
92,109
50,44
92,49
16,88
17,49
80,6
96,32
98,8
34,36
92,92
37,48
98,5
101,61
49,39
120,87
114,23
104,81
88,72
54,41
34,93
86,78
74,9
35,49
103,13
117,85
55,61
83,55
125,21
26,67
88,26
70,30
13,72
14,84
73,28
6,90
68,22
120,96
87,35
40,135
9,37
85,119
50,51
81,45
21,102
73,74
116,48
94,115
71,65
85,128
35,110
19,55
50,85
59,52
10,18
72,55
26,36
91,129
89,118
40,54
20,82
72,60
43,109
128,1
6,90
60,65
108,30
43,82
39,109
37,117
21,29
98,117
9,47
109,30
68,128
48,15
106,65
33,77
29,120
1,12
52,73
21,126
98,72
15,92
93,108
23,48
8,90
86,57
70,37
128,42
129,101
46,121
45,133
7,91
33,126
118,81
14,87
46,57
24,115
98,63
66,114
53,135
1,51
108,61
104,22
109,43
113,20
97,51
19,122
100,22
24,94
86,133
16,59
100,14
52,77
20,29
42,81
11,101
24,35
110,27
70,63
35,21
69,64
104,47
5,85
63,109
59,132
55,135
35,137
125,29
111,94
16,85
7,112
98,136
43,21
14,106
125,111
52,119
30,66
63,94
111,22
19,104
20,10
46,9
90,126
61,41
60,67
87,8
38,127
4,129
105,73
38,115
92,108
21,60
1,10
49,83
109,61
117,71
56,25
123,106
69,76
126,76
72,101
4,9
1,12
87,48
13,7
101,129
12,10
34,114
126,12
57,52
43,132
31,34
64,3
29,49
84,91
84,24
102,90
15,128
111,37
26,52
53,105
46,2
8,11
14,92
125,43
128,109
57,40
77,27
116,92
112,80
57,71
116,64
35,57
19,39
71,17
107,7
79,128
21,50
63,73
79,44
124,93
112,43
87,86
4,100
113,27
28,83
54,113
120,104
42,135
109,65
68,129
103,129
14,52
9,62
77,110
44,77
84,122
61,25
88,114
8,135
126,57
12,127
123,72
48,104
123,53
61,19
45,72
76,65
43,121
100,122
104,39
37,30
55,77
81,114
28,117
16,121
55,71
96,122
124,86
57,60
48,22
88,132
55,95
25,31
78,93
74,98
53,96
34,85
78,118
105,40
18,3
71,116
9,104
76,45
63,107
75,11
123,38
65,90
43,116
19,34
86,57
50,5
20,100
78,86
21,29
98,77
97,93
127,39
56,96
120,134
1,67
45,124
98,25
96,114
82,132
110,27
70,75
80,79
63,87
112,2
74,36
50,70
108,66
34,68
98,58
39,23
90,116
5,52
93,26
94,73
86,22
87,111
15,92
114,71
93,21
80,61
80,33
112,13
16,20
108,117
80,16
101,62
86,125
12,70
90,68
2,68
6,71
76,137
12,125
42,13
71,98
30,66
41,17
57,75
14,88
72,97
89,137
37,106
73,13
113,9
85,67
59,63
79,135
11,7
75,94
58,88
104,72
60,19
58,33
88,21
98,22
91,49
57,98
21,74
111,15
31,116
44,135
54,117
81,74
109,126
55,132
12,103
23,65
42,79
54,87
91,32
43,83
80,136
85,80
88,130
114,13
12,120
17,38
123,61
119,37
101,48
104,19
79,76
129,84
88,45
14,105
71,94
109,46
13,25
115,82
101,56
61,126
5,95
96,8
56,34
22,30
116,78
87,51
8,114
121,31
27,38
74,112
112,93
101,4
21,100
1,136
107,48
39,16
6,31
126,64
120,102
75,70
78,7
26,130
74,28
30,11
96,70
126,91
89,73
46,48
89,28
108,23
52,58
99,35
70,109
41,124
69,132
127,28
27,57
122,81
83,133
39,24
91,42
74,66
1,36
61,96
121,90
46,62
107,62
91,73
45,19
37,25
46,124
122,19
53,52
1,2
51,15
14,82
123,87
73,77
94,80
25,87
85,43
101,16
109,62
87,5
85,102
52,82
88,110
107,10
103,83
101,108
103,4
43,105
6,49
17,81
93,105
44,37
20,45
3,16
110,76
120,49
18,7
93,85
31,87
19,49
68,35
96,81
65,24
104,105
101,49
103,130
62,26
67,47
34,44
76,7
21,52
10,106
43,102
17,17
111,29
108,69
46,122
63,3
91,46
2,136
10,20
50,76
35,12
21,70
113,122
19,78
58,40
13,62
73,110
88,84
128,7
13,10
114,95
108,86
70,1
37,4
4,102
58,73
118,18
84,136
72,29
44,102
33,43
63,137
98,100
85,37
52,73
96,53
33,121
82,56
100,111
117,31
23,19
10,91
73,125
75,27
5,52
34,136
12,5
7,7
96,76
29,8
84,86
34,106
89,93
31,104
28,78
126,69
23,48
33,91
91,24
72,51
64,25
86,18
107,66
27,127
122,22
91,23
65,69
19,121
93,30
105,106
121,59
35,101
86,81
14,29
1,119
17,89
113,32
84,96
119,100
57,105
104,14
53,65
114,97
81,49
10,13
122,68
94,33
109,120
76,110
124,46
70,132
97,5
67,82
101,56
79,14
9,111
59,94
75,38
89,122
76,9
82,44
91,135
105,21
124,19
89,61
23,61
22,94
21,61
81,133
126,10
59,45
123,54
5,115
121,24
35,14
55,40
70,93
110,97
1,71
123,113
67,79
15,41
56,69
46,63
83,72
84,71
81,62
29,58
127,77
99,56
48,21
120,12
39,50
128,14
18,91
85,8
62,74
41,17
115,48
28,126
115,104
20,60
10,127
64,58
127,10
107,136
124,100
67,94
103,53
45,81
13,137
52,62
28,116
80,34
37,94
108,40
117,80
121,5
37,57
52,72
86,8
69,86
45,124
13,100
31,134
34,135
76,89
32,98
24,79
124,96
84,44
11,105
1,89
71,126
57,10
122,60
100,89
83,5
22,16
83,43
67,77
32,7
88,71
6,26
70,10
28,54
117,116
27,80
21,38
52,113
35,58
69,120
81,53
125,60
99,133
7,3
83,39
76,13
11,86
120,37
15,115
72,61
55,73
19,35
113,112
69,83
12,28
27,118
67,84
17,25
109,89
59,108
22,69
64,112
52,125
109,74
26,27
44,133
73,15
92,94
12,87
129,106
100,39
42,98
50,51
85,55
110,125
73,113
34,52
25,101
81,95
11,13
77,39
6,103
84,51
123,27
71,113
43,37
99,28
14,34
1,128
59,12
57,57
125,32
52,88
125,59
45,46
105,74
16,137
56,110
79,16
53,37
60,109
65,137
2,49
43,63
10,33
45,90
37,11
81,127
29,132
52,65
48,117
62,62
68,127
81,61
92,3
83,120
81,23
98,90
98,99
100,31
101,16
90,29
69,42
109,106
33,130
124,99
104,81
105,126
12,7
24,6
91,82
114,93
94,68
114,49
98,67
115,11
78,40
44,51
108,114
93,127
111,50
16,123
120,97
39,61
14,106
61,73
78,35
110,114
73,74
115,104
96,66
18,112
121,100
53,134
54,100
112,85
116,23
56,108
122,108
90,1
53,101
74,72
57,23
38,12
99,133
17,99
46,126
43,89
100,80
119,17
35,95
34,118
10,118
118,69
127,110
34,87
100,131
101,125
105,134
118,60
95,82
26,122
7,130
126,116
88,19
46,75
121,98
28,102
34,93
98,7
10,117
25,40
29,50
21,118
6,134
8,100
74,98
55,57
12,3
104,10
49,59
76,14
100,21
104,133
81,79
32,7
3,95
101,57
13,77
54,1
87,120
107,108
122,46
29,114
84,43
35,46
78,92
99,3
114,53
18,136
79,94
110,106
83,70
87,68
44,5
42,129
113,78
21,9
57,87
71,76
121,9
34,108
118,32
60,65
3,122
2,32
42,109
66,136
58,106
22,117
52,23
116,79
53,86
1,117
120,113
52,65
31,51
98,110
31,9
59,110
127,38
73,115
32,78
108,129
37,33
79,118
67,31
85,57
41,3
37,11
103,48
94,53
45,134
95,11
35,20
62,95
112,51
69,78
22,12
59,20
101,83
92,104
77,23
74,61
101,32
82,2
78,124
83,15
64,109
49,101
75,107
17,18
58,24
21,36
121,100
101,18
35,111
126,6
29,85
76,61
75,81
94,3
18,121
96,54
77,51
45,57
7,135
1,131
47,5
90,91
84,111
69,97
3,111
78,83
10,79
101,128
79,45
3,20
93,134
73,91
50,122
61,105
57,114
32,32
107,116
30,66
54,137
79,132
113,2
25,133
113,132
9,42
20,58
103,114
37,97
104,122
114,71
102,111
39,83
21,125
85,68
83,56
74,66
14,20
97,9
117,34
109,128
45,91
122,86
8,76
94,96
21,81
75,17
82,99
46,36
16,103
75,74
116,91
58,68
103,20
79,118
95,59
46,69
125,78
80,83
25,108
10,26
1,29
15,131
80,91
76,107
33,70
58,110
88,123
42,108
89,40
100,57
77,31
120,31
118,43
51,88
59,76
46,33
56,60
82,28
25,60
118,21
53,103
51,109
63,3
33,123
127,85
15,38
