"row","col"
158,57
96,104
61,17
56,27
101,10
14,102
97,113
124,67
15,14
155,108
61,32
93,7
167,121
105,95
101,104
58,96
149,87
68,31
94,88
93,129
14,151
115,136
59,150
61,23
146,95
103,70
30,23
52,34
148,16
161,116
66,97
119,129
103,140
91,139
59,137
98,17
154,81
77,7
123,22
107,147
114,131
105,34
86,100
71,36
4,134
137,58
8,13
98,95
110,86
99,61
120,58
147,140
99,88
124,9
165,76
99,75
162,31
92,132
156,151
157,129
103,31
148,23
21,80
161,128
70,107
87,154
105,120
32,20
22,123
118,16
13,154
164,108
166,99
90,62
109,105
16,153
128,64
62,24
40,13
38,140
91,55
49,96
121,52
55,27
37,39
126,93
164,33
6,149
6,121
102,109
95,37
32,132
131,150
87,31
84,139
96,31
70,143
76,131
14,52
37,143
151,130
94,129
32,6
6,112
118,131
156,25
22,6
144,18
160,106
37,57
30,131
3,52
156,109
148,151
35,148
43,66
133,88
15,68
116,20
95,108
102,26
67,130
47,104
16,81
30,117
83,44
23,70
135,122
101,76
76,22
42,137
128,10
36,130
150,36
47,4
49,56
167,136
164,5
42,54
165,63
133,153
73,7
79,37
95,9
78,44
24,100
118,138
36,1
102,139
83,28
115,133
32,135
84,9
24,1
96,106
147,55
153,6
105,154
143,42
41,16
75,10
38,71
3,5
33,141
135,4
40,82
128,52
151,22
140,46
28,105
58,65
99,56
142,5
1,10
74,73
86,139
108,96
15,24
18,126
159,6
14,107
39,138
116,89
160,7
21,135
18,54
101,35
121,59
44,107
30,87
35,133
87,85
9,118
142,57
26,36
152,110
162,105
12,102
7,54
130,115
150,71
6,132
144,75
5,100
36,148
15,135
103,51
140,24
74,140
134,40
28,108
55,80
100,126
82,155
144,52
29,39
63,51
156,142
63,12
57,38
152,28
128,96
26,1
76,137
15,17
3,72
32,40
81,53
63,147
125,98
143,152
123,43
21,127
21,60
67,48
14,22
91,134
37,22
78,96
113,141
152,140
25,131
98,42
120,98
89,2
135,69
142,100
155,69
151,53
144,115
127,41
71,56
152,62
11,16
98,101
82,9
160,104
54,28
100,10
102,31
69,106
36,129
67,3
149,92
32,129
47,128
44,132
102,67
7,129
22,68
24,97
118,23
164,64
134,128
69,51
125,86
166,63
16,102
138,14
24,39
62,89
131,127
59,20
145,130
122,49
113,78
22,126
62,16
7,13
112,128
98,32
110,61
121,41
134,114
8,81
140,59
105,108
132,32
27,8
131,3
159,74
99,127
165,95
137,123
84,32
21,96
32,92
79,29
82,14
156,136
123,101
104,53
71,32
135,57
127,10
37,15
124,4
38,34
48,8
156,26
82,32
30,4
137,50
150,17
74,22
79,19
76,110
127,147
114,15
77,145
88,61
75,70
77,70
123,75
1,43
42,21
55,146
160,132
94,76
89,91
166,125
66,128
15,33
32,36
99,76
16,87
98,130
159,11
54,54
160,91
41,22
109,68
165,122
15,146
40,7
35,83
160,72
30,79
11,36
20,51
138,4
4,27
90,6
2,23
43,35
139,107
2,70
146,30
125,3
98,23
107,81
129,59
150,43
11,2
60,92
94,67
78,65
160,42
128,7
116,70
158,73
25,110
116,144
97,107
163,9
35,82
51,19
140,52
63,58
51,1
111,55
95,130
52,103
24,21
119,113
166,10
66,148
75,151
39,12
7,47
46,65
122,73
157,41
163,140
159,2
44,125
123,25
115,111
72,96
119,50
144,134
147,113
119,36
47,8
63,156
14,82
167,11
99,24
134,136
137,28
78,103
24,73
135,62
73,140
134,106
141,119
54,132
149,49
71,17
90,107
43,90
10,33
32,154
50,43
18,153
20,147
78,33
156,99
13,101
140,43
132,54
3,88
12,142
127,94
46,145
92,116
145,37
22,19
76,138
133,23
88,128
17,136
125,73
127,108
143,66
2,101
116,65
103,54
77,65
58,104
70,13
39,76
69,70
126,8
137,102
84,76
62,115
6,20
162,148
120,121
35,59
40,105
79,55
114,155
28,42
69,61
156,110
165,48
51,13
122,10
25,111
127,117
8,118
33,52
70,71
132,73
141,13
32,96
162,33
39,19
25,106
96,73
94,63
132,148
155,98
59,25
49,33
36,8
23,64
131,54
7,120
6,8
158,39
57,125
121,62
22,110
113,78
91,110
22,61
9,112
15,64
38,46
120,135
84,43
74,68
96,104
82,19
4,76
112,127
39,107
53,39
106,146
34,80
45,114
154,33
155,30
11,49
156,1
93,147
143,98
10,67
88,37
8,113
151,34
1,143
9,61
9,52
5,135
126,144
3,96
90,7
62,61
46,48
147,116
112,123
118,116
92,94
89,94
82,44
156,92
40,91
134,52
146,122
141,92
136,39
108,131
124,72
130,154
6,45
46,131
15,26
31,155
29,42
14,53
90,104
46,44
1,60
63,137
139,69
35,7
147,59
72,73
63,51
112,147
32,99
147,112
127,121
80,82
24,137
134,98
94,123
91,20
114,116
63,116
155,79
129,78
1,95
26,97
7,156
110,47
9,96
156,24
15,24
167,156
135,102
59,13
75,22
124,152
134,49
38,58
32,113
113,136
11,41
6,87
152,136
60,70
101,28
74,31
130,101
114,11
51,34
131,11
149,126
55,86
68,93
131,29
151,135
154,114
121,26
59,17
59,87
3,20
17,141
86,22
150,110
22,112
154,131
134,87
55,91
25,109
106,65
136,114
16,29
49,97
83,31
125,109
37,153
98,66
63,43
150,12
90,141
141,111
150,36
118,85
44,70
71,107
37,59
95,2
134,124
67,134
24,148
72,46
106,154
108,50
24,37
48,21
38,144
125,42
4,56
94,39
98,108
133,96
106,25
7,7
16,36
35,152
85,103
128,44
122,72
134,41
126,47
115,123
162,21
149,106
68,16
134,156
157,133
87,15
64,69
63,85
34,55
77,134
76,144
43,24
109,89
118,43
45,17
86,59
129,135
154,111
118,138
83,61
28,83
114,88
60,37
34,13
140,49
138,9
146,83
44,59
150,16
37,120
110,26
12,67
77,81
32,73
79,103
118,56
80,53
165,45
44,60
37,46
3,65
23,151
154,109
65,116
103,21
109,55
36,62
11,1
54,135
151,154
86,66
27,104
47,58
12,152
148,66
34,116
81,139
44,71
162,72
167,119
29,118
44,62
42,112
87,117
45,124
152,132
104,64
35,29
157,53
14,4
39,121
87,118
22,56
73,32
120,124
42,47
55,65
121,5
101,139
112,49
135,23
146,92
93,126
62,15
87,133
49,103
1,74
93,55
1,132
98,120
126,26
159,124
55,43
166,115
7,82
22,104
115,46
8,125
143,122
30,90
37,123
25,153
45,19
69,8
7,48
71,32
83,87
20,22
18,72
61,144
26,116
28,44
15,33
44,72
5,47
21,103
41,84
96,37
89,134
159,145
6,97
22,84
98,95
127,69
9,50
53,137
129,45
58,86
80,54
108,44
111,129
120,141
60,45
130,10
125,74
152,85
106,76
41,39
9,50
151,152
34,8
2,132
81,94
136,125
71,105
111,96
60,57
64,106
61,32
32,21
70,87
120,109
43,71
13,20
96,73
10,55
6,134
158,46
67,111
41,114
25,35
57,121
14,80
145,92
40,29
92,141
90,59
105,79
87,13
54,135
60,108
12,69
163,155
51,27
135,50
139,34
121,36
64,154
114,23
90,152
127,110
84,133
133,143
150,26
95,36
25,15
67,141
64,25
81,69
122,119
152,5
40,85
6,75
125,140
117,155
52,95
34,90
5,153
158,21
71,14
59,20
12,71
62,102
128,81
119,97
159,105
36,147
72,2
74,60
66,32
134,147
102,140
77,137
148,18
146,148
159,151
34,88
127,89
138,37
18,53
37,82
158,156
103,31
113,115
85,109
134,12
94,68
85,23
57,109
15,56
74,77
71,25
111,81
124,125
21,148
48,137
26,8
64,150
156,27
78,96
31,96
73,95
159,136
93,137
59,142
88,93
8,61
107,38
14,53
116,111
133,120
136,152
5,129
108,79
52,61
23,116
85,55
103,96
117,128
6,139
106,41
77,11
132,13
136,129
80,41
30,50
71,72
104,48
147,101
130,119
12,119
143,52
71,73
157,41
133,123
128,9
18,122
53,115
26,69
126,19
76,97
46,34
71,123
108,60
99,110
13,145
127,70
15,2
86,15
91,68
59,42
57,3
41,55
136,55
147,35
29,151
53,97
24,143
52,19
37,85
115,90
110,71
138,2
84,156
71,24
19,76
78,39
9,44
147,44
25,113
5,84
115,92
73,131
81,63
73,21
100,9
117,126
109,133
61,43
8,85
117,91
87,7
158,3
26,34
164,89
29,128
136,104
36,115
145,62
19,57
165,83
149,99
139,146
17,54
123,147
79,25
122,64
121,85
85,143
13,105
112,82
155,49
111,82
104,118
117,77
2,80
160,105
164,147
165,107
114,93
101,72
92,117
131,74
69,90
125,79
30,55
1,86
74,41
143,155
91,128
30,102
124,85
159,81
104,98
6,84
9,95
123,102
46,53
2,146
52,21
36,87
73,107
152,155
92,25
66,146
10,151
84,13
65,15
53,6
135,44
114,155
30,155
143,36
126,125
136,92
46,125
120,8
129,27
42,150
95,63
95,56
88,135
107,84
157,47
86,78
51,99
95,66
54,154
120,137
139,35
44,58
10,63
133,124
140,61
119,38
18,4
69,94
74,92
118,138
151,50
110,27
38,92
75,60
116,36
47,9
95,144
90,93
107,90
82,75
31,129
101,42
24,138
105,29
20,19
26,69
22,64
136,68
91,117
103,74
94,78
96,33
13,109
166,143
165,65
64,6
159,101
16,64
152,42
152,131
27,67
38,93
136,67
27,51
41,43
39,85
11,33
87,102
115,120
72,137
102,122
44,100
81,13
26,53
56,32
23,4
95,37
62,149
106,77
25,143
25,17
134,135
14,14
20,54
166,111
20,146
148,128
8,39
115,12
69,37
152,26
161,2
64,141
26,125
165,79
40,125
114,113
79,51
152,53
68,58
4,22
134,19
92,138
27,119
51,113
44,93
13,26
94,80
118,59
158,65
10,144
55,43
103,138
34,151
63,132
116,131
106,127
14,121
11,131
41,9
105,50
73,14
92,46
116,152
115,33
161,147
103,59
73,87
28,136
68,2
58,58
150,117
91,48
142,48
107,12
122,154
65,83
19,102
99,82
105,128
43,145
103,130
117,102
145,134
122,76
150,117
138,29
115,143
23,89
84,108
77,40
80,31
49,151
53,56
64,124
114,140
32,45
132,76
49,149
12,45
99,29
157,77
119,99
54,102
165,5
7,40
148,123
98,120
138,22
7,64
39,24
140,90
154,6
149,110
52,144
148,109
157,128
110,77
145,62
64,150
6,17
148,24
65,41
108,62
109,3
28,118
11,93
158,111
81,39
155,138
37,146
73,39
111,128
36,68
100,118
45,79
22,138
167,93
121,97
109,61
45,14
52,28
120,12
18,92
76,89
79,63
105,74
53,131
2,45
14,149
53,88
8,52
92,99
34,153
117,3
110,51
112,42
89,73
128,120
52,112
130,155
15,62
67,141
99,126
12,150
131,91
156,142
165,127
151,63
89,40
138,77
58,12
70,151
133,24
162,153
105,55
58,69
31,28
69,114
16,60
142,3
73,86
103,31
80,138
78,99
68,86
58,147
136,27
17,119
28,98
2,42
140,5
152,88
44,151
87,82
143,54
65,32
114,114
59,19
128,14
12,99
33,82
87,84
2,23
110,22
47,24
86,91
64,47
132,145
57,30
143,40
126,81
102,25
3,10
124,8
49,76
105,38
158,124
12,70
46,107
6,41
103,100
50,135
60,145
21,63
20,97
116,73
150,111
150,31
132,18
96,46
92,97
95,84
32,56
39,124
108,98
163,82
116,30
164,106
45,15
45,30
54,104
57,93
16,151
81,44
80,58
85,115
12,99
131,135
159,25
127,153
45,113
18,140
48,57
120,69
154,118
124,141
133,135
74,34
31,129
74,4
53,154
151,125
129,148
3,78
73,129
83,86
23,21
47,17
22,80
167,117
7,31
106,120
33,105
12,106
111,16
131,71
50,134
49,132
14,151
106,34
57,67
17,119
66,55
14,117
62,93
93,12
157,44
77,37
4,86
41,144
98,97
58,46
84,105
49,66
22,70
15,43
90,132
9,95
104,88
135,77
159,143
39,121
129,77
141,141
128,67
79,121
122,75
101,81
164,29
144,145
90,28
84,87
13,142
84,80
129,150
80,127
138,39
167,47
46,68
41,82
122,127
101,123
154,118
132,132
92,121
75,73
157,67
166,38
66,59
102,30
17,118
74,31
110,70
119,142
105,67
85,110
119,101
68,73
114,152
145,148
24,111
19,38
167,3
92,75
91,76
83,105
18,91
57,136
152,44
22,53
51,55
14,78
76,97
4,44
46,42
114,29
125,59
50,92
73,18
38,83
59,39
129,42
139,9
167,14
133,138
128,154
102,86
153,113
21,137
93,42
134,78
166,153
106,110
91,59
55,6
118,100
130,13
2,52
110,70
47,127
30,61
145,51
167,152
34,70
45,93
100,33
12,67
145,77
78,150
100,80
118,84
165,143
43,103
93,133
122,90
127,20
60,70
140,3
60,139
30,55
37,118
57,89
64,45
140,2
63,82
150,98
74,150
89,9
86,18
115,143
69,56
146,48
115,152
126,20
28,85
52,33
12,148
134,107
90,12
59,79
90,91
29,79
79,61
9,48
82,132
102,109
5,69
130,80
73,78
18,140
130,20
98,23
16,105
9,64
91,22
134,133
19,145
76,145
143,140
65,156
90,54
26,12
32,13
79,40
114,19
101,109
118,107
67,67
31,11
15,148
20,140
67,107
108,121
91,19
136,54
79,21
144,9
77,12
109,137
144,107
109,135
84,115
39,64
79,126
69,141
89,97
2,41
135,103
78,106
69,50
56,70
93,119
57,97
92,62
48,64
85,120
132,84
2,110
5,66
10,21
131,4
125,62
16,73
47,6
123,108
115,91
5,148
12,60
128,144
138,148
143,36
118,118
60,61
32,149
34,24
124,22
156,107
24,30
60,120
162,6
134,20
161,141
166,14
3,117
137,95
91,60
74,15
5,46
149,31
18,113
164,54
62,24
39,89
71,152
131,26
70,31
53,95
70,111
97,66
34,129
30,75
99,114
15,152
52,50
139,54
66,130
7,89
83,113
64,147
81,156
61,147
145,137
112,84
132,102
140,29
89,117
61,140
79,110
43,76
102,37
57,13
91,86
144,4
9,29
12,142
113,51
91,18
13,90
10,86
163,66
19,118
75,11
109,120
8,96
131,126
122,87
33,127
130,138
77,95
144,74
87,109
79,110
98,153
118,1
55,131
91,19
28,145
105,150
63,80
158,65
110,124
31,54
76,32
33,153
41,84
142,128
67,16
93,13
159,44
38,126
111,76
130,73
163,29
78,87
166,66
29,77
147,71
150,91
4,71
13,76
24,33
111,81
86,39
96,128
49,18
85,106
149,32
29,117
56,40
39,49
106,19
2,70
57,108
90,36
19,57
145,54
138,106
9,122
6,130
17,31
151,56
158,119
119,105
131,31
110,122
121,40
33,57
157,18
31,45
155,90
153,119
54,122
143,74
125,28
159,50
99,46
76,153
16,3
59,110
135,31
119,99
38,94
72,145
34,92
40,46
18,1
148,71
59,98
28,2
131,137
165,82
103,92
98,44
20,102
50,12
163,84
6,29
24,87
118,72
68,153
68,96
89,107
2,141
101,120
72,14
26,20
13,81
35,144
16,6
114,46
104,112
79,147
6,152
70,83
156,128
56,71
4,156
157,15
100,1
114,78
142,15
43,107
18,118
15,34
77,78
111,18
124,152
124,153
119,4
10,131
41,145
77,122
84,115
104,79
54,123
6,145
102,7
18,143
24,76
155,111
156,138
5,75
21,51
160,43
9,36
164,109
96,102
30,128
54,150
144,117
100,62
64,36
104,147
112,97
156,66
92,83
148,83
142,105
98,80
38,78
3,118
21,2
79,26
36,84
123,79
159,97
165,110
3,19
153,85
152,140
160,47
130,65
158,5
44,28
62,141
6,7
32,144
148,54
122,40
60,37
17,94
99,59
125,85
75,124
7,39
72,13
21,69
167,103
30,15
49,43
155,6
27,27
60,44
101,114
124,3
161,87
119,22
62,141
161,51
69,155
10,4
6,95
68,68
113,25
164,64
23,47
132,120
50,33
109,132
159,135
136,72
81,144
112,87
141,98
17,6
150,79
22,124
11,146
143,137
54,73
76,27
112,65
138,20
103,76
158,38
45,134
131,129
37,98
106,89
101,145
145,5
87,3
86,119
25,53
136,12
20,26
137,34
119,74
108,67
31,107
18,107
61,91
155,122
123,76
57,101
59,36
123,93
34,147
126,115
54,126
42,111
84,14
32,34
59,93
20,114
46,84
140,129
2,10
31,31
162,113
157,76
35,153
56,103
30,16
86,15
79,89
139,35
106,1
113,2
127,126
29,93
149,150
162,70
123,20
151,48
122,141
115,86
137,32
16,44
152,142
142,92
27,133
149,23
152,16
130,3
1,64
85,104
84,112
43,32
91,151
11,129
118,54
49,12
73,83
16,65
25,83
87,136
50,123
54,120
64,85
37,110
97,145
57,105
132,79
161,97
88,69
81,133
64,124
6,50
151,107
29,108
129,8
126,29
33,45
143,41
95,35
125,60
74,153
72,85
158,50
157,136
62,125
161,62
152,133
44,45
127,28
10,78
79,144
23,92
1,100
113,52
55,112
80,84
85,25
90,55
164,156
46,88
7,67
55,59
47,10
129,30
133,87
26,43
139,101
146,10
37,66
117,113
155,96
40,7
88,44
166,59
36,121
122,52
123,113
119,53
77,114
117,120
71,30
17,55
41,70
149,117
125,136
66,121
42,45
150,9
9,66
90,78
9,64
39,49
32,10
136,102
114,155
132,106
144,71
53,116
138,139
62,42
70,54
44,47
37,130
55,12
41,122
9,30
29,151
60,60
133,10
164,96
62,153
46,146
141,56
151,79
136,84
84,110
120,33
76,155
16,110
62,140
43,7
160,104
123,121
71,84
101,13
137,72
21,75
72,19
126,132
4,22
162,100
163,41
26,136
38,146
57,14
27,4
126,140
161,76
152,72
49,27
150,156
6,141
87,152
75,45
128,149
130,100
8,118
71,53
151,155
20,134
64,74
163,33
45,150
47,21
7,83
46,142
98,32
27,74
57,45
43,35
27,67
151,57
64,84
51,117
51,122
103,104
136,135
151,67
91,39
20,109
65,143
54,60
28,104
15,39
162,97
123,29
60,140
136,38
24,68
118,146
110,89
51,44
138,29
117,109
54,8
107,18
138,62
8,51
142,95
68,4
33,121
134,100
97,30
60,96
24,61
106,112
10,98
104,131
137,72
95,144
105,137
118,146
90,62
113,18
24,76
80,83
70,45
144,89
91,38
13,43
120,116
122,43
4,31
51,81
62,2
10,8
65,34
89,93
147,105
40,14
63,17
82,4
104,156
167,114
106,108
77,103
82,32
121,44
29,97
88,3
2,129
79,68
157,113
14,32
9,104
35,85
90,141
61,39
122,123
132,107
62,94
45,152
105,56
64,86
109,65
10,131
94,14
41,79
109,114
82,101
12,82
100,36
103,48
1,61
58,37
123,120
1,71
167,119
49,86
41,52
98,27
155,40
25,65
159,89
149,45
9,19
122,94
135,87
79,130
154,35
5,10
117,145
101,12
101,86
64,149
101,90
123,122
128,33
131,114
37,133
155,123
144,60
19,104
93,72
3,135
94,50
150,139
42,55
115,37
12,123
20,147
162,6
54,146
71,4
163,35
31,65
76,132
4,37
74,112
147,38
44,105
129,4
39,82
116,97
137,28
70,75
35,12
71,29
103,137
114,121
103,82
27,19
35,69
156,31
55,90
40,29
81,4
91,127
70,44
135,116
128,150
101,131
15,95
20,55
165,91
124,40
34,146
86,107
113,72
40,26
108,47
100,124
89,155
26,72
134,137
80,1
135,121
36,16
68,152
136,113
41,65
7,131
132,120
75,2
73,101
161,39
123,71
20,110
69,75
51,126
67,149
62,75
162,120
148,27
105,104
40,25
167,140
160,82
95,57
86,137
95,91
82,70
63,43
57,50
65,97
68,99
53,141
130,134
128,137
15,74
39,25
163,6
7,114
66,142
82,125
103,72
32,142
17,36
97,98
60,46
166,101
109,146
18,23
33,88
15,133
34,51
48,6
36,17
11,36
144,92
112,126
116,152
101,37
23,141
118,125
91,138
109,25
126,65
7,56
167,37
107,108
115,107
29,154
131,85
72,150
29,92
54,97
72,68
24,14
36,3
164,4
157,69
92,93
109,77
20,129
71,155
106,15
95,78
43,44
164,154
109,24
73,139
1,95
41,31
143,94
51,98
56,133
28,33
66,98
94,128
159,52
26,49
117,76
6,125
118,30
41,78
101,87
97,70
128,61
105,2
63,124
122,6
119,11
34,150
15,50
142,18
96,50
143,155
47,94
129,105
30,118
58,16
10,148
157,40
155,118
118,58
128,82
162,6
50,50
162,14
127,38
32,9
103,8
51,19
24,144
125,141
73,111
3,42
97,54
24,103
136,4
149,127
17,70
12,72
161,94
128,18
1,148
68,99
48,73
13,148
66,106
11,22
135,155
56,142
38,76
69,140
86,43
2,73
76,145
78,13
97,55
11,130
151,89
154,47
160,105
65,17
102,29
115,12
93,40
98,89
124,67
107,145
121,147
64,114
151,49
108,13
108,155
94,72
55,73
131,46
49,108
27,31
70,156
78,115
166,52
127,143
96,18
163,16
125,128
92,91
162,89
48,84
36,72
95,26
106,151
79,51
107,77
120,66
88,102
38,123
76,15
160,110
70,23
12,42
32,132
33,18
6,61
123,117
160,78
22,151
102,92
10,48
116,90
72,4
13,1
102,84
35,149
148,16
40,124
115,106
113,31
5,61
156,89
120,10
24,6
99,145
68,101
114,4
15,21
110,128
63,89
150,123
44,134
5,13
120,147
145,82
154,130
37,92
89,35
150,71
78,53
41,140
80,104
43,52
59,83
152,25
22,5
69,33
62,58
3,34
77,109
101,135
101,140
40,127
156,104
55,50
7,4
101,152
58,1
28,140
59,106
133,1
16,129
30,130
57,92
53,139
6,126
12,98
141,118
115,71
35,136
3,111
24,89
146,46
132,59
55,42
81,83
9,105
49,144
161,153
17,113
142,51
68,110
155,60
36,7
88,29
155,148
20,99
93,119
15,137
126,116
7,74
13,87
81,124
35,8
47,82
44,154
79,146
133,93
18,98
20,62
34,32
133,90
73,123
16,109
111,66
77,18
145,76
132,61
94,156
3,95
35,156
4,106
35,11
141,8
139,61
95,86
78,26
104,19
3,92
111,68
6,18
17,20
110,150
154,153
50,11
140,20
147,22
32,154
78,93
77,142
135,118
70,11
49,86
108,95
18,79
35,63
59,15
117,108
72,60
136,57
39,118
133,44
106,63
134,25
26,100
26,22
158,98
44,57
14,60
142,61
93,83
41,131
79,129
117,33
110,128
112,94
143,94
78,122
29,82
122,72
82,79
103,101
39,101
150,84
76,59
131,25
42,68
79,49
95,29
105,3
12,131
11,73
110,135
156,147
107,87
46,87
45,119
137,107
76,72
137,73
81,129
66,19
1,141
130,17
89,31
146,122
139,129
4,47
130,109
47,139
67,79
166,97
11,22
26,48
52,49
106,101
167,37
105,143
24,78
37,129
128,68
92,23
1,89
161,82
83,139
134,117
30,42
32,89
164,143
148,21
89,25
26,155
130,104
27,75
166,139
40,126
124,61
135,9
76,99
38,76
163,90
40,87
162,115
51,79
167,9
68,47
152,78
150,56
74,20
139,94
5,107
23,10
143,113
138,83
23,85
13,3
93,76
31,50
17,136
154,89
106,3
3,119
117,86
64,137
76,100
73,95
41,8
75,44
54,99
14,81
147,33
49,45
29,128
50,70
156,62
89,85
164,46
103,12
22,109
134,39
136,116
125,125
60,150
54,83
20,110
133,8
24,21
26,69
61,10
75,70
12,129
27,135
152,133
118,83
26,120
105,82
52,33
17,42
14,104
15,88
120,45
30,38
83,29
152,44
95,117
24,19
126,45
162,142
74,145
26,18
6,25
71,12
50,149
100,15
20,100
40,119
7,62
107,7
35,44
151,56
11,127
95,63
162,17
77,131
83,89
149,138
24,5
113,120
110,28
13,9
129,27
58,140
36,11
58,77
30,93
65,156
157,21
78,111
135,104
118,91
8,98
78,9
71,110
38,12
54,148
88,107
32,125
98,67
116,98
92,103
105,33
145,133
67,131
66,78
115,28
60,8
33,45
82,134
130,130
39,64
15,144
26,105
94,110
125,13
98,117
100,90
99,17
64,133
127,108
88,34
143,121
4,128
77,70
162,26
47,96
140,1
148,105
152,29
129,21
128,115
87,49
26,7
132,115
114,146
162,106
74,87
8,46
165,153
166,59
135,97
109,26
152,21
74,142
113,36
96,118
131,76
138,105
157,46
120,7
21,37
156,59
151,146
83,15
106,142
92,35
154,7
149,48
96,85
155,21
99,23
75,23
167,57
136,134
99,107
81,59
145,78
155,115
111,49
110,153
16,127
147,111
12,56
104,85
146,130
40,20
119,130
93,58
116,123
125,63
35,119
35,112
148,122
97,5
19,82
137,4
19,119
117,84
140,34
145,82
43,152
15,106
142,128
62,7
83,113
1,63
63,124
150,145
42,55
45,107
74,85
116,93
58,92
115,105
137,117
71,17
81,137
104,121
25,116
44,131
114,59
92,146
66,151
134,9
90,124
159,57
44,145
33,60
37,18
140,118
60,19
101,122
29,47
147,101
16,133
9,39
83,29
54,139
86,84
33,149
12,29
163,55
70,32
6,89
151,1
28,17
87,97
104,138
37,82
15,24
128,10
18,47
21,152
55,103
137,21
159,81
90,154
131,23
59,132
67,101
104,5
60,22
7,1
117,132
34,141
7,156
9,148
12,109
27,69
8,128
155,23
105,113
96,66
108,143
24,72
139,126
85,36
6,90
49,44
2,96
84,97
151,82
125,67
146,49
145,141
167,36
120,68
4,19
71,2
54,106
116,43
144,138
13,80
59,49
95,10
167,58
111,49
63,75
27,30
144,98
154,70
148,81
6,134
29,44
47,14
49,68
56,35
27,95
154,92
62,28
43,15
99,86
111,106
37,17
81,27
1,21
72,13
28,78
51,124
167,44
111,138
100,95
136,147
119,25
21,137
22,10
98,9
122,42
146,12
125,122
132,40
111,62
99,83
128,51
70,76
115,150
79,142
3,2
11,91
94,22
58,62
121,112
164,73
84,89
128,57
88,118
55,51
164,83
67,154
165,32
95,73
80,128
75,112
79,1
107,113
62,145
46,47
67,110
99,119
20,100
52,112
100,137
161,57
10,12
157,98
54,10
113,28
156,143
22,65
50,135
65,110
154,132
37,119
15,25
62,145
106,30
167,124
65,102
107,71
26,70
153,37
60,108
7,124
19,69
93,34
157,101
112,84
145,41
101,100
51,94
31,61
3,115
137,19
39,21
53,64
83,34
11,100
50,21
101,156
80,128
6,77
72,81
160,140
103,22
154,110
137,48
60,146
42,71
46,147
129,77
104,104
100,74
72,106
151,27
161,6
167,109
47,110
36,18
68,116
85,124
62,90
58,129
62,52
78,156
54,150
67,101
94,46
47,107
51,102
161,147
38,10
14,147
158,37
61,63
139,33
88,65
55,84
68,15
157,55
26,116
120,89
11,150
53,91
38,113
94,36
113,122
19,154
36,119
147,31
53,50
115,17
153,57
160,30
97,64
34,137
55,95
5,100
52,150
66,108
155,57
94,110
9,53
16,82
18,70
108,115
83,117
53,86
18,50
145,24
2,146
79,121
19,19
54,87
88,102
8,156
40,100
84,154
84,88
125,127
72,28
83,112
93,30
47,90
68,126
158,92
123,50
28,49
41,80
55,98
149,9
82,68
134,4
83,62
132,117
152,94
130,99
110,122
167,110
167,60
69,36
32,110
85,102
16,5
79,109
75,100
137,2
107,138
138,113
72,51
19,126
74,123
45,49
25,18
17,21
164,148
99,125
165,98
67,87
94,49
44,28
16,62
48,155
166,86
77,87
5,100
13,72
2,67
79,20
125,74
19,42
39,59
42,29
105,94
49,134
38,49
8,29
75,97
40,137
40,89
99,104
90,25
161,26
156,139
10,59
8,77
119,66
22,107
18,147
83,114
58,58
150,25
161,111
85,26
24,18
38,86
98,106
90,93
77,3
46,138
74,85
29,35
53,18
128,97
85,123
87,86
37,71
48,127
153,112
113,42
67,92
45,8
77,72
104,33
93,87
9,126
156,94
74,99
79,136
124,79
70,105
43,156
65,94
62,65
113,15
44,28
51,153
98,33
19,101
21,126
65,142
53,16
93,144
127,62
94,114
76,75
10,109
54,29
47,47
8,48
58,83
61,2
164,34
32,74
83,52
98,101
48,154
81,90
15,40
104,115
43,32
52,45
144,98
54,113
51,22
59,12
118,78
117,102
117,127
154,31
152,46
38,91
105,155
91,153
72,43
31,57
163,143
3,56
4,70
145,28
33,46
86,82
145,123
23,97
84,140
113,3
133,89
40,24
23,76
151,94
68,9
141,108
49,108
111,38
25,1
42,98
136,115
31,147
64,126
146,60
27,74
132,118
54,103
108,68
78,133
1,53
12,116
121,124
143,118
26,70
49,71
83,82
67,20
86,39
163,124
167,51
69,98
145,30
116,58
120,152
118,68
99,150
56,96
146,72
56,57
138,118
167,31
126,140
28,99
158,152
145,95
2,60
5,126
120,102
62,74
48,123
33,22
142,71
150,117
136,128
38,85
146,21
146,149
38,137
39,55
81,31
162,50
56,17
162,49
91,144
162,40
4,102
102,44
83,13
103,151
143,148
10,100
34,130
51,14
90,85
111,109
39,153
17,122
19,64
134,45
142,95
98,16
52,70
85,19
71,130
51,105
152,87
66,38
167,129
71,108
130,106
59,26
45,85
89,147
100,148
145,126
121,112
46,153
116,141
35,29
86,6
134,74
71,119
86,8
88,65
36,94
129,46
58,150
166,151
136,98
31,151
52,61
68,58
92,50
70,1
119,57
66,104
88,119
69,145
87,152
104,150
92,144
97,2
158,26
73,156
126,120
95,133
145,125
156,10
91,115
24,149
61,132
55,69
108,148
165,146
146,103
138,90
62,9
104,68
50,55
156,30
5,149
72,147
129,70
67,137
162,26
166,12
89,109
156,99
97,88
9,96
158,45
139,11
104,7
128,57
105,111
100,1
82,69
104,72
119,3
113,91
26,71
44,48
115,66
127,98
35,30
146,3
31,57
12,135
33,55
33,88
15,128
33,149
13,18
76,137
