"row","col"
35,64
97,68
36,72
145,122
77,103
80,53
5,157
119,15
127,113
179,189
31,112
59,80
114,108
148,187
160,99
2,89
68,143
144,181
148,126
172,119
153,31
48,144
120,102
4,169
144,89
124,44
52,142
18,41
153,31
105,139
80,28
53,167
104,84
34,110
87,96
156,90
106,79
76,54
172,149
156,122
101,58
25,180
13,42
127,193
76,180
73,191
71,70
156,127
134,123
10,35
52,160
145,170
93,110
86,132
139,30
136,191
88,114
60,182
169,171
116,80
48,69
112,155
103,67
87,57
8,99
82,73
40,16
74,165
71,21
22,17
147,109
175,156
66,162
161,108
139,158
167,107
97,4
21,28
46,30
45,160
17,49
180,187
55,40
163,18
8,46
126,150
131,46
63,87
77,192
170,75
61,29
116,26
65,171
177,156
134,107
89,137
11,57
170,69
12,109
1,157
53,100
132,2
93,134
154,151
14,149
27,162
40,38
177,165
50,32
100,1
100,36
152,1
116,128
76,62
119,81
45,37
144,83
119,3
2,92
95,84
53,85
15,65
52,63
64,123
84,169
12,175
146,117
7,56
1,1
143,191
69,39
173,62
114,18
69,160
163,87
133,14
90,128
153,79
124,188
156,60
73,63
75,109
121,95
45,113
152,186
71,42
86,9
142,93
145,33
177,192
113,68
48,137
175,4
146,9
35,122
35,106
117,99
62,9
137,14
69,24
149,115
62,96
67,188
22,61
129,39
115,59
125,80
123,20
167,192
13,15
18,3
61,42
167,31
130,162
112,8
27,58
91,95
154,57
11,184
178,69
14,49
2,47
138,172
49,170
16,9
30,127
16,164
78,183
108,45
29,175
84,178
84,49
78,98
146,156
122,18
83,146
176,154
157,178
105,4
35,62
142,6
109,10
14,162
153,193
148,134
170,18
60,5
107,153
84,24
133,147
17,43
6,106
174,82
100,189
162,126
141,61
149,30
96,113
28,60
101,44
63,32
139,76
59,181
81,102
102,138
110,127
5,108
8,158
108,120
89,83
43,175
24,9
10,88
75,61
12,15
156,69
64,76
102,93
37,46
42,69
151,160
175,114
103,100
50,159
21,175
162,30
142,157
136,110
61,154
106,55
143,162
71,150
24,189
142,110
24,190
136,155
163,187
58,33
74,18
171,31
57,144
141,92
70,123
85,8
111,121
131,58
99,119
74,192
131,68
175,52
38,39
32,124
40,60
51,6
171,144
87,71
77,192
5,35
9,96
175,176
169,85
46,57
6,187
174,17
11,123
44,99
3,125
75,122
78,63
1,9
22,105
32,80
113,33
133,54
135,181
138,113
97,18
17,105
60,51
173,57
53,143
166,189
76,127
87,83
173,130
87,18
129,96
41,59
140,39
56,125
42,31
174,118
103,28
34,131
145,55
107,13
140,106
155,135
95,64
14,116
147,88
67,12
10,83
153,30
61,170
174,11
22,86
155,184
158,159
169,140
111,81
167,167
144,119
74,43
26,52
160,193
143,175
32,160
128,49
106,122
62,186
50,18
17,72
168,30
115,49
139,12
132,62
104,84
6,165
123,122
111,35
123,105
87,120
27,21
135,133
151,156
117,48
100,144
35,119
75,65
24,8
124,84
3,73
110,118
26,2
92,86
107,149
103,146
164,158
169,146
103,117
136,165
166,126
115,95
118,57
25,168
96,1
25,143
135,113
27,110
75,65
25,114
69,126
109,90
48,100
176,17
143,112
79,116
3,9
17,82
30,158
24,47
153,107
9,67
87,67
110,147
48,19
86,73
157,26
145,58
150,27
83,115
64,7
63,61
22,122
147,159
125,66
14,175
77,149
49,23
3,25
9,108
93,121
50,178
116,127
26,73
108,76
35,69
136,62
108,72
166,59
138,19
59,10
81,57
93,179
114,187
81,67
39,138
82,144
119,44
23,22
163,158
14,130
94,101
133,60
99,17
56,78
176,40
172,108
29,99
5,18
59,152
161,83
16,87
65,122
76,126
29,95
50,103
19,185
176,84
96,40
87,130
88,44
84,109
108,138
45,130
129,125
158,95
13,65
137,79
131,168
11,152
12,99
10,70
111,168
91,112
89,169
138,115
74,49
175,20
150,32
35,15
64,53
93,149
19,173
147,35
149,71
137,172
42,134
22,92
61,22
163,105
154,171
104,107
52,176
53,174
105,80
121,97
116,166
121,168
62,13
85,17
79,85
136,98
145,148
145,145
54,157
74,102
161,157
173,170
121,179
26,170
144,129
123,80
72,38
177,65
20,185
117,16
98,62
156,89
48,62
93,84
43,177
15,102
27,95
126,161
113,135
58,158
152,27
2,166
30,19
155,11
94,34
101,82
112,86
100,109
40,123
156,162
101,99
104,8
151,75
123,5
70,35
20,154
52,160
172,154
82,84
142,102
146,120
49,115
37,170
110,166
170,54
124,5
161,102
160,34
26,188
82,150
109,120
25,70
10,62
72,68
145,44
84,63
147,63
158,154
20,184
170,42
112,153
96,21
55,40
118,187
177,44
75,101
137,77
33,56
81,89
114,150
31,182
107,142
110,65
88,31
85,172
104,87
53,156
83,32
172,60
48,138
170,192
170,84
133,152
36,142
128,94
72,169
32,13
15,22
102,80
24,90
3,166
81,117
160,153
58,127
78,75
47,14
67,98
37,118
89,31
17,177
30,90
77,176
179,133
89,27
9,42
16,72
150,24
174,162
107,55
14,110
7,150
49,61
6,3
58,77
132,60
63,80
157,154
59,144
122,141
63,123
6,19
86,101
95,69
24,51
115,145
165,82
137,45
180,188
32,165
70,16
29,101
12,192
21,176
106,139
13,162
17,151
5,49
105,114
109,83
62,8
85,23
97,170
164,39
17,35
77,188
23,22
61,26
117,56
23,96
53,52
55,70
32,188
162,51
2,91
137,29
30,24
83,111
18,21
65,129
75,46
30,169
177,191
171,166
1,104
16,140
73,62
111,1
46,95
122,139
174,9
178,21
103,190
9,78
44,168
10,98
31,24
46,109
180,45
4,85
36,79
11,162
42,145
31,71
176,16
83,52
36,161
171,147
99,63
17,100
124,30
35,118
70,119
77,180
5,58
138,127
141,63
61,113
24,131
109,59
52,6
75,34
40,136
111,79
170,157
34,12
96,51
156,68
178,190
89,10
130,147
13,15
170,87
23,13
163,46
27,157
106,87
98,77
108,176
162,12
92,119
105,158
141,122
160,43
98,90
88,96
125,47
45,70
156,193
111,154
96,35
28,175
88,166
170,131
151,174
148,130
52,43
62,132
24,71
77,52
11,66
73,100
40,79
150,134
42,30
168,128
10,139
76,98
6,66
100,102
7,105
72,38
37,66
65,4
64,67
34,120
146,168
30,39
174,191
104,162
28,39
16,131
82,133
40,69
44,128
173,75
120,27
101,86
7,155
6,142
146,121
127,105
99,101
79,82
57,49
138,78
25,155
3,158
44,104
87,125
145,39
2,62
178,145
38,41
173,149
15,119
32,167
149,152
117,146
53,25
22,135
39,158
6,91
87,190
179,150
85,147
21,12
152,84
4,26
73,5
31,2
74,73
96,109
42,53
27,87
70,176
50,56
119,106
120,116
128,172
38,96
2,103
154,89
154,128
113,39
168,170
97,79
70,79
82,182
163,34
10,129
111,44
11,193
94,41
96,43
146,192
70,8
102,157
161,120
64,59
83,164
135,117
102,110
104,86
37,103
84,103
28,141
1,63
79,32
9,140
151,125
13,117
147,75
68,30
35,92
2,53
156,96
19,116
84,180
16,67
10,75
43,28
47,1
154,137
78,56
139,131
93,119
10,170
11,3
6,48
61,32
1,177
168,117
17,108
119,192
52,192
87,59
154,142
89,113
162,7
166,34
105,4
168,59
175,156
58,162
124,182
2,131
128,9
123,182
47,144
7,94
66,72
58,30
132,37
12,92
57,115
158,63
9,88
155,158
48,182
82,140
156,49
106,165
78,23
28,49
97,125
55,126
50,6
12,41
163,26
32,123
26,163
102,109
155,146
140,68
147,49
79,140
136,65
141,166
161,15
136,72
88,111
125,123
79,137
22,34
161,82
4,82
45,79
100,46
171,10
11,138
69,147
145,113
89,77
51,123
124,103
95,139
38,148
174,97
88,165
123,181
24,118
106,43
94,50
113,15
119,2
56,165
156,193
25,13
118,24
115,7
17,84
170,17
177,163
18,104
128,183
69,25
61,71
134,90
165,48
102,130
78,76
105,78
93,132
55,175
25,137
76,109
40,145
18,130
63,110
4,53
105,54
70,32
66,34
99,110
102,17
44,39
126,145
34,73
5,156
139,59
99,185
75,14
7,9
145,84
91,185
17,83
144,149
61,54
161,132
17,89
153,136
116,118
105,76
21,29
39,101
78,49
120,128
11,169
172,71
18,185
149,16
71,40
61,147
160,185
109,96
16,124
169,164
99,138
53,161
75,31
81,93
104,123
78,79
12,25
5,98
121,83
2,47
162,40
102,28
171,132
31,21
66,155
172,117
25,49
64,34
91,65
73,140
146,46
44,154
147,135
38,53
88,34
139,72
41,29
24,156
58,141
71,168
120,73
69,6
4,129
145,157
87,50
5,56
122,82
60,89
45,104
28,128
117,139
63,33
142,10
142,185
38,96
36,180
12,151
38,108
85,93
175,121
83,1
54,146
167,13
73,74
64,26
81,114
13,59
122,92
108,73
154,83
127,142
89,25
170,191
31,109
119,175
65,89
60,187
177,147
60,20
50,192
172,190
161,7
36,61
81,50
98,52
125,166
156,185
75,120
65,35
40,75
161,151
17,67
36,39
52,150
59,145
73,38
127,174
3,175
109,3
108,53
109,186
13,183
28,164
21,183
69,90
112,189
176,113
36,77
16,30
163,137
116,136
34,183
137,165
120,112
54,53
173,140
29,140
143,86
88,145
107,105
136,171
9,116
40,50
11,16
64,36
30,193
102,123
37,34
50,159
77,114
81,38
52,24
59,66
84,84
16,89
136,4
1,189
81,156
46,89
53,48
153,143
52,130
105,183
169,113
37,149
82,166
72,105
135,33
109,37
164,122
144,192
84,56
163,123
42,5
38,98
173,17
55,170
162,5
115,24
172,59
111,14
81,183
174,76
152,11
154,41
112,192
116,102
92,45
120,63
138,11
139,37
172,41
71,45
61,98
6,80
85,103
89,129
16,190
92,155
80,151
102,110
5,28
49,63
24,103
55,32
112,188
134,17
137,172
110,3
150,166
50,185
125,112
46,21
168,59
146,88
117,147
85,92
148,135
145,114
172,63
152,45
10,12
96,27
43,59
26,38
64,10
70,176
31,123
4,163
86,83
102,50
17,83
143,154
66,73
25,109
137,76
16,75
110,155
24,11
163,21
99,182
175,84
62,5
107,177
35,67
45,171
141,26
155,193
19,148
64,133
98,50
148,98
152,103
107,47
109,152
79,25
159,137
132,63
163,71
148,31
56,118
57,122
32,116
49,89
90,184
65,17
73,37
109,80
25,107
82,140
117,172
119,1
109,95
86,70
7,168
14,110
119,155
146,140
62,78
124,178
50,9
93,8
180,186
99,10
86,9
32,31
98,26
18,4
66,43
68,170
93,68
95,157
112,101
164,6
159,19
135,3
26,96
91,73
68,29
34,78
106,127
151,79
89,148
138,142
124,130
52,171
86,113
147,50
44,117
89,4
53,14
70,148
139,65
76,168
89,151
45,127
49,117
44,120
70,187
7,185
104,44
4,130
171,51
139,77
119,160
155,114
98,104
16,96
6,126
133,34
127,73
13,140
124,181
104,120
7,76
51,143
43,34
152,14
165,186
5,70
58,132
138,74
21,118
105,136
123,21
3,167
27,122
166,129
124,93
14,28
26,10
121,58
163,108
33,166
6,65
101,35
92,27
92,148
150,127
121,188
16,37
89,84
52,182
24,106
19,40
159,54
90,97
89,100
109,54
15,165
170,149
11,40
180,162
4,126
108,10
64,48
139,163
127,50
27,72
17,174
35,78
57,5
175,186
88,38
142,24
146,193
107,155
75,111
67,191
160,185
54,131
60,135
81,89
12,87
40,111
48,39
47,191
132,29
176,111
74,138
64,14
92,171
19,129
167,78
161,34
87,174
178,87
106,39
140,151
43,145
172,44
9,61
10,147
73,113
88,128
31,120
4,59
13,88
143,34
18,114
75,30
157,75
134,67
154,97
42,164
60,155
99,44
159,176
167,156
22,193
13,119
34,168
59,118
160,24
47,75
137,121
91,41
5,36
137,41
149,19
93,37
48,115
158,113
62,79
19,57
162,109
17,177
93,151
43,145
42,157
146,146
72,12
85,53
172,165
96,29
2,105
38,38
154,183
179,159
152,183
51,97
137,71
19,153
147,157
67,186
39,40
102,4
32,89
104,162
22,52
57,165
39,193
170,97
51,189
7,171
113,75
49,104
49,62
130,109
35,126
65,123
117,191
55,187
173,72
22,31
93,52
137,87
126,15
42,149
63,176
47,61
107,2
176,192
92,101
164,46
133,50
2,89
157,193
108,15
79,27
78,98
169,122
111,32
113,46
134,153
40,8
44,96
36,171
19,141
118,16
63,2
158,105
169,41
85,142
134,45
174,90
112,28
46,56
83,67
14,144
112,65
58,86
157,18
170,188
146,41
29,6
133,47
54,101
146,54
114,7
134,188
140,178
125,41
8,142
110,78
103,84
127,10
32,190
156,70
103,167
16,33
137,80
111,91
122,170
79,136
129,103
86,187
67,134
111,24
50,3
106,105
8,130
113,129
74,149
87,168
93,1
120,16
13,75
172,67
117,120
169,166
31,184
50,3
13,117
66,50
36,50
50,12
83,161
171,91
137,178
11,11
164,161
60,23
62,32
151,31
113,134
139,81
78,99
36,1
40,111
99,117
24,5
160,88
21,27
30,32
1,17
47,29
122,55
168,87
156,37
124,184
90,61
95,123
161,122
89,108
173,158
44,177
139,17
9,75
21,37
48,92
173,25
8,11
132,12
46,89
46,179
32,100
106,155
60,75
18,66
146,165
3,164
142,148
158,59
117,169
146,86
82,101
76,97
97,110
113,164
93,32
73,151
42,183
56,71
68,78
78,181
51,111
165,82
71,120
138,29
69,144
138,54
170,193
103,3
45,29
119,130
143,136
69,9
68,101
163,132
4,91
141,60
158,94
166,91
129,179
147,132
148,192
89,161
170,147
90,143
22,167
37,31
161,39
132,2
71,76
76,69
135,28
110,131
116,11
10,92
152,148
138,77
84,137
23,185
130,73
102,18
75,76
36,151
134,85
170,62
146,26
13,136
21,38
60,127
43,155
73,134
43,134
54,113
155,21
123,50
78,52
73,97
111,122
16,142
164,124
91,161
135,23
34,27
47,115
133,127
61,116
121,156
42,160
24,167
18,112
134,154
85,5
64,133
65,55
166,73
6,67
131,181
168,180
110,172
52,145
113,40
167,140
23,75
12,165
3,179
78,187
83,153
125,83
58,169
27,173
151,160
148,55
42,38
45,139
44,22
167,65
105,23
93,56
32,36
5,90
132,167
16,87
169,175
147,42
68,77
51,190
122,54
20,102
9,100
173,97
71,179
36,150
135,32
138,190
17,54
115,67
111,168
146,122
14,19
5,189
85,19
175,173
134,101
11,114
1,75
128,31
29,113
75,29
54,105
57,65
31,6
110,89
170,153
175,18
66,108
15,66
38,89
148,43
45,150
141,5
24,14
136,96
145,1
140,54
166,75
37,181
91,178
149,50
112,143
174,163
3,10
146,186
1,124
96,99
143,178
92,41
64,14
151,153
5,90
62,142
7,54
81,191
31,136
139,128
44,103
114,85
165,124
109,39
91,5
69,170
36,44
130,26
11,47
166,143
155,14
43,189
114,77
48,190
144,59
156,69
84,89
13,149
149,39
15,101
117,33
34,114
175,133
11,171
27,102
160,101
135,69
160,93
123,84
129,170
125,156
129,17
143,107
133,150
29,96
177,51
143,132
128,68
104,181
174,31
138,51
93,92
144,111
98,161
10,167
96,173
1,135
179,113
75,173
102,166
151,184
137,43
22,161
51,101
151,26
132,58
70,43
134,166
156,166
119,113
131,11
39,91
86,184
130,101
87,4
29,41
102,135
75,157
127,149
98,145
143,77
170,163
150,130
155,115
149,169
52,94
51,49
2,106
162,190
113,35
147,68
37,117
156,168
18,19
157,11
46,77
145,95
93,32
99,144
140,124
90,187
173,175
110,18
94,90
154,42
25,10
157,22
49,36
22,20
34,125
60,6
2,168
108,105
148,185
85,50
25,119
96,6
24,70
98,11
57,61
162,190
79,104
110,44
128,47
63,168
177,65
36,153
169,160
61,118
168,72
122,179
175,20
27,21
130,110
164,26
38,41
117,192
154,91
94,187
171,140
123,21
104,72
84,152
21,141
126,96
38,60
139,67
47,100
49,125
124,124
29,82
158,76
65,122
59,140
150,146
31,42
135,135
98,68
10,18
21,52
134,177
68,47
142,115
79,107
127,90
85,140
129,49
33,11
45,184
41,58
140,151
152,182
150,92
161,44
54,106
25,15
167,14
136,80
45,163
123,73
42,85
100,57
21,34
135,17
100,4
75,52
138,114
143,68
21,46
109,191
108,37
139,50
171,155
137,121
160,150
104,6
88,51
137,12
115,180
91,144
81,137
105,56
137,127
18,117
76,166
11,101
69,151
166,108
156,80
122,140
123,145
19,130
52,89
90,11
131,99
180,147
120,108
103,122
63,141
21,147
42,169
134,66
97,23
116,83
30,140
61,75
60,165
70,151
92,137
106,162
114,115
35,171
119,192
89,133
114,56
95,164
53,87
146,93
135,135
56,64
98,187
170,7
25,116
30,42
46,82
65,89
161,19
54,38
87,16
155,137
50,140
103,39
50,155
117,92
100,38
13,8
62,167
151,74
176,72
67,94
111,41
161,119
112,191
7,119
120,184
43,77
113,94
54,109
37,48
99,80
99,67
109,118
167,52
2,188
110,191
49,193
80,181
86,29
115,78
20,52
7,143
104,147
10,139
10,59
159,119
127,20
173,175
38,51
33,190
14,156
136,132
83,168
99,127
106,93
44,71
58,140
19,169
33,58
137,147
177,174
165,76
111,187
29,144
9,42
153,38
59,89
38,114
98,39
90,116
39,47
130,95
61,177
55,143
10,10
133,75
138,138
136,89
94,23
62,94
55,158
37,95
81,3
134,150
69,175
71,157
21,143
160,66
110,91
30,173
179,89
27,136
26,35
47,180
87,129
63,101
147,183
21,164
52,87
83,130
88,55
114,159
22,55
143,131
61,58
49,94
54,96
6,45
119,21
16,92
111,4
70,116
157,59
64,83
99,109
21,138
96,153
144,139
104,76
8,86
61,176
126,138
89,44
4,58
145,55
82,104
117,29
19,170
165,18
128,175
110,5
121,33
42,148
61,133
8,38
66,36
22,101
133,116
48,29
30,44
9,67
76,34
18,49
13,178
124,141
144,76
129,182
112,79
56,85
153,178
17,183
119,155
40,158
84,91
58,190
148,52
167,79
142,152
33,19
149,153
90,63
32,7
37,49
55,164
61,148
3,160
93,84
79,33
36,166
114,97
101,124
45,112
41,20
75,176
114,157
180,6
92,16
59,120
61,26
59,69
130,184
89,193
116,45
111,121
72,182
135,80
89,70
74,122
131,95
18,39
107,144
80,154
129,82
89,188
111,165
99,20
19,107
49,90
96,109
37,156
62,170
89,82
27,186
58,193
151,81
47,151
15,44
14,163
148,190
20,13
97,119
127,158
64,168
13,78
121,40
132,169
38,136
98,177
145,120
124,144
55,34
135,88
161,46
119,180
165,178
42,141
20,17
91,39
98,15
77,80
108,130
170,78
96,62
129,38
29,181
71,37
61,33
34,100
12,138
170,52
146,192
67,159
106,91
54,24
2,119
152,44
23,174
175,167
32,14
90,67
39,82
108,33
145,139
46,16
139,32
109,138
12,116
66,123
119,57
156,68
123,107
93,174
72,182
161,94
176,53
94,80
67,95
35,117
82,9
144,133
161,174
106,4
132,107
30,44
98,172
10,15
123,6
120,60
70,27
118,182
38,142
97,2
117,97
113,118
140,49
84,144
7,188
24,76
153,14
11,192
100,93
37,188
42,193
21,50
138,167
69,160
168,100
163,7
164,79
5,135
77,18
51,144
107,146
147,131
55,77
120,181
104,25
122,64
130,94
176,177
130,84
77,159
167,182
173,121
148,87
102,175
126,156
98,5
18,27
93,39
101,30
36,25
80,28
34,184
87,162
76,4
108,127
170,40
39,149
52,154
43,52
91,82
175,98
88,61
29,16
122,125
99,66
10,9
17,72
163,162
141,193
176,44
165,111
178,63
132,115
108,14
8,100
130,30
134,62
28,42
132,38
127,124
142,158
96,172
3,57
28,88
19,30
107,157
5,46
96,169
91,40
12,153
34,26
122,171
44,35
151,62
165,106
120,156
130,61
39,9
73,171
16,123
10,80
133,28
2,78
45,103
38,62
136,130
156,177
84,174
49,105
15,74
128,185
148,5
62,183
65,63
33,46
113,5
167,28
5,156
49,137
113,148
109,123
122,23
163,120
88,31
10,90
22,179
143,6
6,45
138,10
77,149
167,103
151,69
49,177
63,130
97,74
131,11
104,115
152,161
166,14
126,132
96,168
159,3
179,172
85,160
104,46
97,12
115,98
115,40
179,150
75,31
125,191
100,96
105,192
141,84
70,160
82,113
110,84
123,34
163,116
162,15
51,170
57,122
110,7
128,19
162,35
133,74
58,59
170,11
110,182
92,181
96,116
99,61
157,104
129,166
150,63
148,99
95,176
132,130
25,4
55,151
44,185
101,162
129,100
14,145
102,51
71,27
76,86
136,149
104,92
36,163
126,59
83,24
20,173
92,144
59,185
123,19
37,155
2,133
30,90
162,29
167,12
27,50
3,98
116,42
151,68
146,99
68,99
138,10
163,140
89,130
129,137
16,104
55,93
65,180
178,49
131,80
165,79
136,155
66,181
13,123
116,144
54,105
128,104
158,99
149,41
69,176
108,168
179,144
151,14
40,42
24,71
162,96
44,63
169,36
80,125
109,114
9,177
5,6
26,63
146,101
124,162
54,128
161,65
176,192
156,68
128,176
113,63
54,67
69,184
73,122
62,51
35,28
121,1
177,116
171,186
121,60
75,110
59,114
112,136
167,94
24,103
32,129
20,63
15,137
103,137
91,181
34,60
16,54
151,183
62,171
66,72
155,133
51,177
137,77
144,17
114,31
139,144
88,46
94,18
2,82
87,28
34,17
20,15
80,124
161,47
94,105
144,71
14,3
46,14
40,81
34,56
167,39
51,62
103,48
125,75
84,84
39,164
44,106
74,6
12,173
176,23
124,2
55,149
86,19
122,78
1,155
41,156
165,77
53,1
73,105
109,5
115,67
55,144
37,173
170,51
109,158
35,69
167,133
128,104
19,187
45,56
170,165
135,103
30,106
11,10
163,169
177,104
14,98
12,28
83,80
37,42
80,177
59,142
160,88
107,79
91,116
60,98
8,180
172,22
116,55
56,161
45,39
101,177
72,186
97,162
100,64
151,22
46,53
168,131
176,28
48,74
28,32
103,13
146,86
139,122
59,39
47,16
180,148
55,167
149,179
124,91
125,59
68,187
45,76
115,103
41,5
133,51
52,29
102,60
136,48
85,178
95,124
49,182
159,125
172,105
22,156
136,28
42,77
55,43
137,47
38,1
43,40
74,72
97,167
23,84
44,143
176,188
95,107
61,18
117,51
36,149
48,181
35,140
152,128
148,92
38,100
172,176
173,145
143,37
130,40
44,34
55,141
134,170
132,100
42,151
114,87
127,54
154,53
28,48
170,173
22,28
176,160
69,151
94,79
63,144
41,154
161,23
87,32
145,9
85,50
121,55
20,18
92,162
31,125
149,40
96,157
75,30
110,161
99,5
78,77
39,126
97,80
97,30
51,127
161,127
119,59
47,16
167,188
70,193
74,150
177,164
147,106
19,67
57,7
29,52
23,46
84,85
141,132
143,4
72,166
76,78
47,65
104,31
2,175
105,24
96,128
150,152
30,141
166,141
49,27
2,29
4,114
96,143
13,105
114,169
3,166
50,25
161,10
165,91
5,60
2,134
150,101
105,10
97,99
72,51
135,150
97,76
19,18
137,20
105,101
130,51
60,176
122,48
13,36
163,48
135,103
147,41
88,193
49,181
166,150
110,40
139,56
55,58
16,36
106,57
104,114
143,186
148,24
160,16
171,137
26,149
114,181
1,17
63,10
123,138
91,192
97,52
59,96
174,44
51,56
179,24
108,96
78,189
46,146
33,34
174,72
81,163
58,41
105,108
126,16
127,109
125,66
136,77
42,1
35,83
179,178
86,143
148,78
44,143
65,65
24,77
141,116
40,158
4,148
178,177
143,86
169,188
37,174
44,74
152,104
134,9
23,33
34,83
105,17
130,111
100,66
150,32
75,151
23,111
154,47
122,12
52,147
52,93
116,91
29,169
47,159
1,3
9,77
64,168
129,128
14,128
48,57
35,16
59,54
124,76
3,99
10,22
70,104
27,67
66,182
16,18
26,109
165,46
149,74
162,98
3,30
20,111
33,177
65,28
173,12
93,177
80,64
43,63
74,130
73,12
48,100
82,87
124,39
106,162
93,64
148,173
126,80
173,18
127,16
13,103
46,72
172,65
163,181
62,190
105,110
106,158
98,102
174,51
20,20
17,29
154,43
33,42
72,153
74,181
53,132
85,49
98,155
86,24
174,45
180,110
170,75
138,137
29,32
66,1
108,85
83,36
41,115
105,180
58,167
84,137
56,94
95,11
121,70
48,190
15,42
55,27
87,142
5,90
20,93
110,178
27,35
12,16
40,29
30,27
120,92
1,54
50,148
66,39
141,152
11,171
68,186
34,59
132,144
176,141
12,147
10,62
12,44
73,89
32,72
9,63
3,175
180,10
85,75
84,100
21,9
59,75
149,120
177,99
26,25
27,158
95,69
81,26
163,129
138,121
112,16
77,164
31,157
159,103
4,125
88,93
97,17
79,104
128,8
31,176
126,60
91,34
102,13
93,62
34,106
75,38
3,22
149,92
59,9
38,64
59,135
143,110
60,190
64,87
107,21
108,26
177,89
180,45
135,117
119,104
37,124
94,99
76,99
77,134
99,35
76,148
91,174
103,36
96,193
106,193
24,27
106,137
106,46
111,151
18,192
124,55
112,15
61,118
26,161
163,82
144,31
177,98
163,39
133,112
107,21
47,130
170,51
33,121
35,88
33,179
2,34
34,145
120,83
102,63
49,146
165,103
77,27
150,61
54,113
164,20
80,183
3,135
10,5
21,157
162,90
116,180
18,20
112,124
59,44
79,165
136,11
32,139
164,187
36,126
6,121
18,37
16,30
33,126
143,43
61,167
101,84
40,184
25,116
70,186
180,166
102,38
85,137
65,73
68,68
89,165
88,107
91,136
6,75
83,134
174,177
176,88
56,168
176,2
35,168
9,94
150,111
29,142
27,44
162,137
128,9
74,157
35,192
153,100
49,18
175,83
104,21
172,97
172,147
25,156
42,77
130,70
154,84
26,48
10,179
28,36
127,135
160,159
168,180
157,114
55,64
91,31
103,128
11,36
23,105
6,92
111,29
97,88
72,164
149,183
177,156
121,75
123,122
38,60
54,68
13,160
39,150
92,190
100,67
87,129
71,180
51,28
175,8
114,39
158,119
124,16
114,155
143,143
178,183
174,192
165,70
59,20
177,145
178,60
119,193
151,161
55,183
150,30
117,179
64,60
59,164
20,165
66,119
45,139
35,144
14,96
153,111
146,52
70,29
163,102
110,52
113,189
123,151
169,69
52,20
139,159
97,121
50,186
60,28
41,160
95,24
8,76
166,44
46,189
114,3
152,114
140,158
144,118
21,26
103,1
19,6
93,118
15,188
17,190
146,133
63,192
162,85
106,48
152,65
142,76
165,39
103,71
102,56
14,163
100,15
5,35
91,113
59,78
150,7
89,34
47,132
107,117
72,30
168,5
123,14
150,149
59,57
93,80
5,126
85,85
133,191
115,16
108,172
125,170
36,128
144,165
76,114
95,13
94,95
36,135
81,49
89,38
178,146
95,179
64,142
67,92
162,154
68,66
126,122
164,85
138,135
13,55
103,32
37,132
29,102
5,13
54,133
168,182
170,26
105,77
156,41
9,65
165,99
31,23
94,109
148,103
51,50
157,126
127,162
2,56
155,121
87,166
61,173
119,47
161,55
104,97
113,13
10,18
174,101
113,6
63,173
87,63
140,137
7,187
37,124
17,184
16,156
65,189
12,155
154,130
176,135
174,171
90,185
113,49
107,141
163,138
5,136
123,65
156,4
100,147
137,147
153,156
52,21
128,60
138,107
58,128
73,2
79,102
132,54
135,37
7,144
94,184
78,95
36,123
111,75
126,155
172,51
173,85
158,179
52,167
139,163
15,62
164,62
89,32
20,79
179,63
161,99
75,51
157,106
4,79
113,123
68,8
126,29
141,133
80,113
37,154
106,171
55,65
123,30
39,105
105,120
146,169
144,71
30,135
96,53
177,20
26,52
152,145
48,16
107,185
122,68
138,15
155,162
136,115
152,16
82,147
133,179
82,143
137,154
137,34
79,185
91,93
169,42
36,187
84,116
18,47
156,168
177,178
60,187
14,170
8,98
94,18
117,7
125,19
122,2
54,126
50,59
149,143
76,6
77,182
85,182
111,10
75,71
100,97
72,36
159,168
22,63
164,189
31,72
152,162
67,81
29,138
161,80
136,120
46,72
177,70
74,69
84,63
167,165
142,149
53,17
4,129
139,29
113,161
92,75
82,80
84,55
162,122
111,180
8,165
68,58
69,4
101,104
117,44
70,83
95,160
119,161
51,192
13,179
66,103
176,138
142,112
23,100
136,74
149,122
76,160
105,110
152,174
9,28
163,168
73,109
33,84
159,79
54,8
11,16
23,174
1,61
87,120
69,175
9,49
141,193
67,18
10,86
50,165
133,65
152,179
24,83
73,177
76,132
106,35
55,74
2,74
109,186
163,86
109,171
71,145
53,100
42,27
141,191
4,29
96,180
84,150
70,125
107,10
17,114
161,138
9,96
15,7
115,132
49,97
57,29
20,30
36,81
173,23
115,53
56,65
58,150
85,25
175,105
106,117
155,10
34,83
156,120
88,131
56,44
160,46
102,99
165,181
35,14
65,161
66,164
108,169
124,179
148,129
153,174
27,114
106,96
136,78
71,120
6,69
57,118
118,72
42,20
150,162
106,171
15,176
110,96
19,22
143,191
144,48
12,72
5,186
23,113
13,57
53,33
84,151
104,104
74,174
139,53
132,85
21,18
1,134
83,147
115,19
93,53
21,31
115,67
65,188
93,110
46,38
101,81
124,61
127,88
169,116
177,172
73,128
95,134
42,59
160,57
172,157
67,31
174,55
54,50
142,39
129,165
34,16
46,15
1,62
110,1
36,23
23,58
105,20
4,178
14,103
102,16
135,118
30,74
88,104
90,38
3,21
146,137
88,95
124,144
16,61
44,160
39,47
85,55
138,171
104,103
78,91
